공시연도,대표학교코드,학교코드,학교명,본분교명,대학구분,학교종류,설립유형,설립구분,소재지유형,지역명,학교상태,기준년도,입학정원(학부),재학생수(학부),졸업생수(학부),전임교원수(학부+대학원),법정부담금기준액,법정부담금부담액,부담율
2025,0000050,0000050,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,192,564,170,24,512761750,512761750,100
2025,0000079,0000079,강서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,277,1742,504,54,580460660,350000000,60.3
2025,0000052,0000052,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,3000,15960,3410,657,8501630030,3431189000,40.4
2025,0000066,0000066,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,4873,25573,5776,1395,20855588308,13164628500,63.1
2025,0000069,0000069,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,4142,21772,4206,1601,24163041362,15021260780,62.2
2025,0000074,0000074,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1823,8414,1970,307,5044274112,225000000,4.5
2025,0000078,0000078,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,2966,14502,3301,651,8545799808,2508000000,29.3
2025,0000099,0000099,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1215,5566,1203,197,2953722190,2953873000,100
2025,0000100,0000100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,2836,13841,2987,686,9793340414,5915000000,60.4
2025,0000102,0000102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1577,6392,1634,214,3111042490,320000000,10.3
2025,0000116,0000116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1157,5268,1284,190,3097089849,1766114440,57
2025,0000117,0000117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1302,6267,1393,246,6378584472,900000000,14.1
2025,0000120,0000120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1602,8429,1736,410,7220880416,500000000,6.9
2025,0000121,0000121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1309,6864,1457,250,2887684200,1032112000,35.7
2025,0000098,0000098,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,136,1279,65,37,290586340,56000000,19.3
2025,0000126,0000126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1612,7692,1367,224,3554146100,250000000,7
2025,0000205,0000205,서울한영대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,180,778,136,27,392954690,151300000,38.5
2025,0000132,0000132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,502,2234,444,80,1298975220,33003000,2.5
2025,0000133,0000133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,3555,19613,4256,1543,14429051320,14437000000,100.1
2025,0000136,0000136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,2060,9404,1939,324,4583499460,1340000000,29.2
2025,0000138,0000138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,2564,13171,2616,590,7442403295,900000000,12.1
2025,0000141,0000141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,2160,10134,2336,419,6987485284,250000000,3.6
2025,0000143,0000143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,2675,14738,3021,528,6873001870,600000000,8.7
2025,0000149,0000149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,3555,21005,4461,1820,30184310681,31260690002,103.6
2025,0000163,0000163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,3260,16452,3314,961,14841771663,9147100000,61.6
2025,0000170,0000170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,150,572,163,78,1141159090,776000000,68
2025,0000175,0000175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,3210,18637,4079,1049,14247623593,8440943804,59.2
2025,0000180,0000180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,307,1398,314,104,1495041580,456000000,30.5
2025,0000181,0000181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,250,1113,256,47,1038111520,1010000000,97.3
2025,0000191,0000191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,228,972,203,41,700391230,621877810,88.8
2025,0000192,0000192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,3475,17101,3795,612,9017983450,4000000000,44.4
2025,0000200,0000200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,1498,7011,1579,282,3960214629,460000000,11.6
2025,0000203,0000203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,2906,16432,3359,1141,15416665455,10173291000,66
2025,0000212,0000212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2024,2371,12368,2708,532,8345595880,2780000000,33.3
2024,0000050,0000050,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,192,582,171,25,543102700,543200000,100
2024,0000079,0000079,강서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,277,1707,235,55,739395640,363398000,49.1
2024,0000052,0000052,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,3000,15491,3472,645,8507262260,3226280000,37.9
2024,0000066,0000066,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,4840,25048,6161,1378,20363554057,13075486030,64.2
2024,0000069,0000069,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,3992,20582,4219,1556,22983035497,13802884140,60.1
2024,0000074,0000074,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1816,8392,1901,320,4617493370,300000000,6.5
2024,0000078,0000078,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,2966,14486,3367,639,8350149189,5390000000,64.5
2024,0000099,0000099,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1175,5357,1287,200,3277169870,3277250000,100
2024,0000100,0000100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,2823,13559,3143,684,9443372287,6018381000,63.7
2024,0000102,0000102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1577,6996,1543,225,2929415950,220000000,7.5
2024,0000116,0000116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1157,5214,1300,209,3182365522,1986600000,62.4
2024,0000117,0000117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1302,6152,1387,256,6691046070,350000000,5.2
2024,0000120,0000120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1602,8193,1718,406,7024233314,500000000,7.1
2024,0000121,0000121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1309,6708,1517,253,2933280350,970500000,33.1
2024,0000098,0000098,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,136,642,77,30,213722660,30000000,14
2024,0000126,0000126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1636,7207,1410,231,3443917235,400000000,11.6
2024,0000205,0000205,서울한영대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,180,594,148,29,355919650,114139000,32.1
2024,0000132,0000132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,502,2041,410,83,1246367200,84090000,6.7
2024,0000133,0000133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,3447,19132,4124,1529,14326206621,14327000000,100
2024,0000136,0000136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,2060,9254,1880,321,4697919610,120000000,2.6
2024,0000138,0000138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,2495,12641,2656,575,6944529963,986000000,14.2
2024,0000141,0000141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,2170,10219,2220,415,6445032468,834000000,12.9
2024,0000143,0000143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,2675,14517,3037,492,6909676178,950000000,13.7
2024,0000149,0000149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,3495,20066,4204,1786,30727731798,32458935276,105.6
2024,0000163,0000163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,3197,15933,3201,969,14855301007,9243200000,62.2
2024,0000170,0000170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,150,599,147,79,1155205400,767942000,66.5
2024,0000175,0000175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,3210,18270,4073,1016,16560176757,11195664310,67.6
2024,0000180,0000180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,307,1389,348,112,1364405390,200000000,14.7
2024,0000181,0000181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,250,1098,271,49,969555830,951793000,98.2
2024,0000191,0000191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,223,974,238,44,608013530,549450670,90.4
2024,0000192,0000192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,3475,16805,3729,620,9199139779,3000000000,32.6
2024,0000200,0000200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,1498,7024,1463,270,3630222450,460000000,12.7
2024,0000203,0000203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,2906,15870,3391,1142,15087012291,10063664000,66.7
2024,0000212,0000212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2023,2421,12183,2643,509,8328779870,3302308000,39.6
2023,0000050,0000050,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,192,604,159,26,476269280,505000000,106
2023,0000079,0000079,강서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,277,1644,251,53,549840460,260595456,47.4
2023,0000052,0000052,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,3000,15688,3412,623,8416365050,3009027000,35.8
2023,0000066,0000066,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,4830,25960,6247,1396,20053688010,12643240300,63
2023,0000069,0000069,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,3884,20373,4391,1525,22180080891,13607159820,61.3
2023,0000074,0000074,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,1684,8447,1913,323,4936665840,1000000,0
2023,0000078,0000078,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,2966,14799,3518,663,7953084198,5080000000,63.9
2023,0000099,0000099,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,1120,5385,1411,209,3342773230,3344476450,100.1
2023,0000100,0000100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,2778,13416,3488,681,9056816966,5606874000,61.9
2023,0000102,0000102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,1577,6981,1564,223,3094612472,220000000,7.1
2023,0000116,0000116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,1137,5445,1286,215,2953327155,2652000000,89.8
2023,0000117,0000117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,1379,6322,1462,266,6487056550,800000000,12.3
2023,0000120,0000120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,1602,8100,1886,413,6981775752,500000000,7.2
2023,0000121,0000121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,1309,6660,1362,255,2984672020,1000000000,33.5
2023,0000098,0000098,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,136,413,95,27,262468770,20000000,7.6
2023,0000126,0000126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,1670,7018,1516,232,3425069845,400000000,11.7
2023,0000205,0000205,서울한영대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,180,623,143,33,355174910,77800000,21.9
2023,0000132,0000132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,502,2038,382,82,1188195900,629234410,53
2023,0000133,0000133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,3335,19487,4122,1520,13254755584,13255000000,100
2023,0000136,0000136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,2195,9229,1979,312,4419574210,70000000,1.6
2023,0000138,0000138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,2360,12414,2698,555,6471529610,984000000,15.2
2023,0000141,0000141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,2180,10348,2180,422,6605291808,1560000000,23.6
2023,0000143,0000143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,2700,14411,3087,507,7273580720,850000000,11.7
2023,0000149,0000149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,3471,20335,4030,1746,29533335142,30390389215,102.9
2023,0000163,0000163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,3167,15940,3403,981,14582943201,9278700000,63.6
2023,0000170,0000170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,150,616,169,80,1059754070,689000000,65
2023,0000175,0000175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,3250,18742,4144,997,14523393838,9449260658,65.1
2023,0000180,0000180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,307,1374,401,120,1431782770,104199000,7.3
2023,0000181,0000181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,250,1110,262,53,910918490,41000000,4.5
2023,0000191,0000191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,223,1014,213,44,593090900,550000000,92.7
2023,0000192,0000192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,3377,16740,3889,633,8849842980,4131058000,46.7
2023,0000200,0000200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,1458,6941,1548,265,3791093669,450000000,11.9
2023,0000203,0000203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,2906,16531,3559,1150,14561635422,9740348000,66.9
2023,0000212,0000212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2022,2421,12365,2888,533,8589575640,2070000000,24.1
2022,0000050,0000050,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,200,635,187,26,477145290,360000000,75.4
2022,0000079,0000079,강서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,277,1560,318,53,664141200,176000000,26.5
2022,0000052,0000052,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,3000,15343,3863,627,8219651480,2979487000,36.2
2022,0000066,0000066,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,4830,25998,6514,1360,19335754980,12480411900,64.5
2022,0000069,0000069,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,3889,19597,4905,1511,21542699011,12973668390,60.2
2022,0000074,0000074,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,1684,8496,1802,329,4558269730,313000000,6.9
2022,0000078,0000078,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,2966,14562,3930,668,8258228154,5291000000,64.1
2022,0000099,0000099,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,1120,5269,1487,213,3118995390,3119550670,100
2022,0000100,0000100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,2778,13270,3297,694,8826895573,5607326000,63.5
2022,0000102,0000102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,1577,6834,1666,233,3238978870,2290000000,70.7
2022,0000116,0000116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,1137,5332,1297,215,2837344990,1816900000,64
2022,0000117,0000117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,1379,6305,1535,266,6200173220,833000000,13.4
2022,0000120,0000120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,1574,7974,1969,400,6729661436,460759000,6.8
2022,0000121,0000121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,1269,6510,1383,251,2813821640,789291000,28.1
2022,0000098,0000098,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,136,403,79,29,217997110,30000000,13.8
2022,0000126,0000126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,1645,7008,1685,232,3340438127,150000000,4.5
2022,0000205,0000205,서울한영대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,180,655,145,33,309973720,309973720,100
2022,0000132,0000132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,502,1931,460,88,1155529580,270000000,23.4
2022,0000133,0000133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,3335,18298,4664,1525,12636701303,12802000000,101.3
2022,0000136,0000136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,2232,8873,2346,326,4476061270,60000000,1.3
2022,0000138,0000138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,2400,11688,2853,550,6269457405,982000000,15.7
2022,0000141,0000141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,2150,9830,2588,432,6302800840,32000000,0.5
2022,0000143,0000143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,2700,13864,3346,510,7033032700,470800000,6.7
2022,0000149,0000149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,3457,19239,4351,1731,27672616902,28294340600,102.2
2022,0000163,0000163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,3127,15281,3935,989,13571709513,8459000000,62.3
2022,0000170,0000170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,150,616,178,80,1128766335,727243660,64.4
2022,0000175,0000175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,3250,18110,4879,968,14364850904,9255793353,64.4
2022,0000180,0000180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,307,1466,452,123,1733587210,800000000,46.1
2022,0000181,0000181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,250,1068,298,56,1021594477,640241000,62.7
2022,0000191,0000191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,223,1025,214,44,583763440,550000000,94.2
2022,0000192,0000192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,3377,16593,4043,644,8642186270,2012764000,23.3
2022,0000200,0000200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,1458,6840,1480,265,3716002022,500000000,13.5
2022,0000203,0000203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,2906,15448,3851,1138,13825978439,9330397000,67.5
2022,0000212,0000212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,2421,12163,3065,553,8601873290,1834000000,21.3
2021,0000050,0000050,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,200,740,185,26,620820620,60000000,9.7
2021,0000052,0000052,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,3000,15751,3585,659,8664509750,2924902000,33.8
2021,0000066,0000066,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,4720,26582,6093,1361,19093989356,12648762640,66.2
2021,0000069,0000069,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,3889,20047,4828,1504,21128954676,13258020420,62.7
2021,0000074,0000074,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1684,8527,1737,332,4562604010,300000000,6.6
2021,0000078,0000078,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,2863,15264,3622,685,7969383460,5200000000,65.2
2021,0000099,0000099,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1040,5608,1427,226,3121132460,3121287190,100
2021,0000100,0000100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,2685,13868,3493,711,9189738917,5955000000,64.8
2021,0000102,0000102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1507,7130,1577,240,3114382230,400000000,12.8
2021,0000116,0000116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1122,5464,1368,221,2631988694,1713629000,65.1
2021,0000117,0000117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1379,6536,1408,278,6017316440,245000000,4.1
2021,0000120,0000120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1574,8172,1818,407,6773261273,1120000000,16.5
2021,0000121,0000121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1269,6500,1288,254,2632882470,797747000,30.3
2021,0000098,0000098,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,136,461,94,27,286868590,20000000,7
2021,0000126,0000126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1632,7130,1563,225,3465945790,100000000,2.9
2021,0000205,0000205,서울한영대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,180,685,138,34,377620440,377620440,100
