기준년도,학교명,본분교명,전임교원 확보율(학생정원 기준),전임교원 확보율(재학생 기준)
2022,세종사이버대학교,본교,114.29,72.73
2022,세한대학교,본교,73.53,64.43
2022,송원대학교,본교,70.83,67.11
2022,수원가톨릭대학교,본교,47.37,100.0
2022,수원대학교,본교,63.58,69.6
2022,숙명여자대학교,본교,75.09,75.35
2022,순복음총회신학교,본교,108.33,216.67
2022,순천향대학교,본교,160.9,158.16
2022,숭실대학교,본교,79.19,64.64
2022,숭실사이버대학교,본교,160.0,105.26
2022,신라대학교,본교,73.22,82.4
2022,신한대학교,본교,103.53,102.33
2022,아신대학교,본교,71.05,105.88
2022,아주대학교,본교,111.66,99.47
2022,안양대학교,본교,71.43,73.99
2022,연세대학교,본교,113.96,96.6
2022,영남대학교,본교,84.64,84.57
2022,영남신학대학교,본교,68.42,76.47
2022,영산대학교,본교,82.26,90.27
2022,영산선학대학교,본교,137.5,550.0
2022,예수대학교,본교,76.92,71.43
2022,예원예술대학교,본교,117.78,92.98
2022,용인대학교,본교,65.48,69.05
2022,우석대학교,본교,79.47,74.94
2022,우송대학교,본교,79.02,63.41
2022,우송대학교(산업대),본교,0.0,0.0
2022,울산대학교,본교,157.74,161.57
2022,원광대학교,본교,81.51,91.61
2022,원광디지털대학교,본교,108.0,90.0
2022,위덕대학교,본교,68.29,84.21
2022,유원대학교,본교,74.27,79.87
2022,을지대학교,본교,1320.83,1093.1
2022,이화여자대학교,본교,92.0,90.07
2022,인제대학교,본교,177.11,192.63
2022,인천가톨릭대학교,본교,380.0,475.0
2022,인하대학교,본교,95.66,83.4
2022,장로회신학대학교,본교,64.52,67.23
2022,전주대학교,본교,70.71,64.73
2022,정석대학,본교,0.0,0.0
2022,제주국제대학교,본교,55.77,165.71
2022,조선대학교,본교,73.64,77.65
2022,중부대학교,본교,75.77,78.99
2022,중앙대학교,본교,98.57,79.93
2022,중앙승가대학교,본교,72.0,225.0
2022,중원대학교,본교,77.42,75.0
2022,차의과학대학교,본교,209.29,198.74
2022,창신대학교,본교,82.18,88.3
2022,청운대학교,본교,72.84,60.36
2022,청주대학교,본교,69.77,68.47
2022,초당대학교,본교,79.87,75.32
2022,총신대학교,본교,73.21,73.65
2022,추계예술대학교,본교,84.85,78.87
2022,칼빈대학교,본교,106.25,68.0
2022,평택대학교,본교,70.53,77.91
2022,포항공과대학교,본교,114.57,129.22
2022,한국공학대학교,본교,86.53,76.72
2022,한국국제대학교,본교,60.4,160.53
2022,한국기술교육대학교,본교,96.0,89.72
2022,한국산업기술대학교(산업대),본교,0.0,0.0
2022,한국성서대학교,본교,83.02,77.19
2022,한국열린사이버대학교,본교,113.33,56.67
2022,한국외국어대학교,본교,83.96,75.76
2022,한국침례신학대학교,본교,47.66,61.45
2022,한국항공대학교,본교,82.93,72.03
2022,한남대학교,본교,75.95,74.6
2022,한동대학교,본교,91.07,74.63
2022,한라대학교,본교,75.3,85.03
2022,한림대학교,본교,174.2,177.44
2022,한북대학교,본교,0.0,0.0
2022,한서대학교,본교,79.52,75.86
2022,한성대학교,본교,82.55,74.02
2022,한세대학교,본교,73.58,78.0
2022,한신대학교,본교,77.45,72.51
2022,한양대학교,본교,103.74,88.56
2022,한양사이버대학교,본교,127.42,84.04
2022,한일장신대학교,본교,70.97,80.0
2022,협성대학교,본교,73.76,79.26
2022,호남대학교,본교,85.21,75.0
2022,호남신학대학교,본교,69.81,86.05
2022,호서대학교,본교,79.69,78.83
2022,호원대학교,본교,69.44,58.59
2022,홍익대학교,본교,78.0,65.68
2022,화성의과학대학교,본교,72.34,170.0
2022,화신사이버대학교,본교,128.57,100.0
2023,가야대학교(김해),본교,71.03,87.36
2023,가천대학교,본교,103.76,82.43
2023,가톨릭관동대학교,본교,94.19,122.33
2023,가톨릭꽃동네대학교,본교,85.19,95.83
2023,가톨릭대학교,본교,75.92,65.53
2023,감리교신학대학교,본교,37.14,42.62
2023,강남대학교,본교,77.85,75.32
2023,강서대학교,본교,88.33,68.83
2023,건국대학교,본교,67.21,59.16
2023,건양대학교,본교,76.92,85.27
2023,건양사이버대학교,본교,112.5,94.74
2023,경기대학교,본교,80.81,72.17
2023,경남대학교,본교,76.3,82.73
2023,경동대학교,본교,357.14,80.65
2023,경성대학교,본교,71.08,69.84
2023,경운대학교,본교,73.03,77.53
2023,경일대학교,본교,82.65,77.29
2023,경주대학교,본교,28.85,100.0
2023,경희대학교,본교,94.71,75.79
2023,경희사이버대학교,본교,104.08,87.93
2023,계명대학교,본교,80.84,77.01
2023,고려대학교,본교,104.1,94.37
2023,고려사이버대학교,본교,118.42,88.24
2023,고신대학교,본교,104.04,123.58
2023,광신대학교,본교,86.21,100.0
2023,광운대학교,본교,76.18,67.57
2023,광주가톨릭대학교,본교,160.0,320.0
2023,광주대학교,본교,75.91,79.58
2023,광주여자대학교,본교,69.78,70.95
2023,국민대학교,본교,88.99,72.7
2023,국제사이버대학교,본교,113.33,94.44
2023,극동대학교,본교,72.28,90.48
2023,글로벌사이버대학교,본교,89.47,141.67
2023,금강대학교,본교,75.0,166.67
2023,김천대학교,본교,75.91,87.39
2023,나사렛대학교,본교,74.57,75.55
2023,남부대학교,본교,74.68,72.33
2023,남서울대학교,본교,75.12,69.98
2023,단국대학교,본교,77.52,69.74
2023,대구가톨릭대학교,본교,88.37,92.08
2023,대구대학교,본교,66.83,68.85
2023,대구사이버대학교,본교,120.0,100.0
2023,대구예술대학교,본교,39.19,131.82
2023,대구한의대학교,본교,63.54,63.54
2023,대신대학교,본교,80.0,83.87
2023,대전가톨릭대학교,본교,91.67,366.67
2023,대전대학교,본교,70.16,70.0
2023,대전신학대학교,본교,50.0,100.0
2023,대진대학교,본교,71.71,71.91
2023,덕성여자대학교,본교,91.67,79.47
2023,동국대학교,본교,89.37,76.09
2023,동덕여자대학교,본교,69.91,65.59
2023,동명대학교,본교,73.65,68.91
2023,동서대학교,본교,80.32,78.68
2023,동신대학교,본교,72.81,73.45
2023,동아대학교,본교,82.61,81.15
2023,동양대학교,본교,67.8,70.2
2023,동의대학교,본교,74.03,76.58
2023,디지털서울문화예술대학교,본교,78.95,88.24
2023,루터대학교,본교,88.89,88.89
2023,명지대학교,본교,80.36,74.72
2023,목원대학교,본교,71.69,74.8
2023,목포가톨릭대학교,본교,78.26,72.0
2023,배재대학교,본교,68.55,71.91
2023,백석대학교,본교,73.27,70.67
2023,부산가톨릭대학교,본교,76.24,74.19
2023,부산디지털대학교,본교,126.67,146.15
2023,부산외국어대학교,본교,74.29,75.0
2023,부산장신대학교,본교,77.27,100.0
2023,사이버한국외국어대학교,본교,132.0,97.06
2023,삼육대학교,본교,85.32,69.81
2023,상명대학교,본교,85.81,74.93
2023,상지대학교,본교,58.12,77.68
2023,서강대학교,본교,73.23,69.06
2023,서경대학교,본교,95.86,77.04
2023,서울기독대학교,본교,64.29,96.43
2023,서울디지털대학교,본교,98.08,91.07
2023,서울사이버대학교,본교,126.79,82.56
2023,서울신학대학교,본교,76.3,77.44
2023,서울여자대학교,본교,71.38,70.09
2023,서울장신대학교,본교,87.5,112.9
2023,서울한영대학교,본교,78.57,78.57
2023,서원대학교,본교,74.52,75.0
2023,선문대학교,본교,69.34,67.12
2023,성결대학교,본교,73.62,73.62
2023,성공회대학교,본교,71.93,78.85
2023,성균관대학교,본교,128.05,103.83
2023,성신여자대학교,본교,68.57,65.14
2023,세명대학교,본교,70.62,77.51
2023,세종대학교,본교,89.66,72.45
2023,세종사이버대학교,본교,125.0,83.33
2023,세한대학교,본교,74.23,62.69
2023,송원대학교,본교,74.1,72.54
2023,수원가톨릭대학교,본교,52.63,88.89
2023,수원대학교,본교,66.73,73.44
2023,숙명여자대학교,본교,74.12,71.24
2023,순복음총회신학교,본교,91.67,183.33
2023,순천향대학교,본교,165.5,154.16
2023,숭실대학교,본교,78.6,62.29
2023,숭실사이버대학교,본교,156.0,100.0
2023,신라대학교,본교,72.07,81.87
2023,신한대학교,본교,103.95,95.18
2023,아신대학교,본교,72.6,115.22
2023,아주대학교,본교,111.68,99.2
2023,안양대학교,본교,69.66,69.96
2023,연세대학교,본교,115.48,94.43
2023,영남대학교,본교,82.43,81.91
2023,영남신학대학교,본교,71.05,93.1
2023,영산대학교,본교,78.63,86.79
2023,영산선학대학교,본교,137.5,550.0
2023,예수대학교,본교,76.92,76.92
2023,예원예술대학교,본교,111.9,102.17
2023,용인대학교,본교,66.45,68.71
2023,우석대학교,본교,79.08,77.81
2023,우송대학교,본교,85.71,68.61
2023,우송대학교(산업대),본교,0.0,0.0
2023,울산대학교,본교,154.49,158.27
2023,원광대학교,본교,80.53,88.87
2023,원광디지털대학교,본교,116.0,96.67
2023,위덕대학교,본교,69.74,86.18
2023,유원대학교,본교,69.46,75.32
2023,을지대학교,본교,1325.0,993.75
2023,이화여자대학교,본교,91.6,86.43
2023,인제대학교,본교,179.5,195.62
2023,인천가톨릭대학교,본교,380.0,633.33
2023,인하대학교,본교,98.45,83.26
2023,장로회신학대학교,본교,64.52,68.97
2023,전주대학교,본교,68.27,67.75
2023,정석대학,본교,0.0,0.0
2023,제주국제대학교,본교,54.35,172.41
2023,조선대학교,본교,73.72,75.99
2023,중부대학교,본교,71.39,69.74
2023,중앙대학교,본교,101.32,80.73
2023,중앙승가대학교,본교,64.0,200.0
2023,중원대학교,본교,78.77,84.43
2023,차의과학대학교,본교,212.33,203.38
2023,창신대학교,본교,86.17,83.51
2023,청운대학교,본교,71.81,59.71
2023,청주대학교,본교,69.96,67.65
2023,초당대학교,본교,75.68,73.68
2023,총신대학교,본교,73.17,76.92
2023,추계예술대학교,본교,81.54,73.61
2023,칼빈대학교,본교,142.42,58.75
2023,평택대학교,본교,70.21,78.57
2023,포항공과대학교,본교,115.92,125.66
2023,한국공학대학교,본교,85.91,75.96
2023,한국기술교육대학교,본교,94.0,88.26
2023,한국산업기술대학교(산업대),본교,0.0,0.0
2023,한국성서대학교,본교,84.62,77.19
2023,한국열린사이버대학교,본교,166.67,83.33
2023,한국외국어대학교,본교,82.31,74.12
2023,한국침례신학대학교,본교,46.0,59.74
2023,한국항공대학교,본교,80.88,69.92
2023,한남대학교,본교,74.09,71.1
2023,한동대학교,본교,88.69,73.04
2023,한라대학교,본교,71.95,79.73
2023,한림대학교,본교,173.15,173.55
2023,한북대학교,본교,0.0,0.0
2023,한서대학교,본교,78.55,75.14
2023,한성대학교,본교,82.55,71.62
2023,한세대학교,본교,68.99,72.67
2023,한신대학교,본교,77.02,70.98
2023,한양대학교,본교,104.26,85.19
2023,한양사이버대학교,본교,127.42,86.81
2023,한일장신대학교,본교,67.21,83.67
2023,협성대학교,본교,70.94,77.84
2023,호남대학교,본교,83.58,76.09
2023,호남신학대학교,본교,69.23,97.3
2023,호서대학교,본교,73.95,69.71
2023,호원대학교,본교,69.77,58.82
2023,홍익대학교,본교,75.18,62.63
2023,화성의과학대학교,본교,60.42,138.1
2023,화신사이버대학교,본교,112.5,90.0
2024,가야대학교(김해),본교,68.63,82.35
2024,가천대학교,본교,104.83,81.08
2024,가톨릭관동대학교,본교,91.12,129.6
2024,가톨릭꽃동네대학교,본교,88.89,104.35
2024,가톨릭대학교,본교,74.07,60.75
2024,감리교신학대학교,본교,36.23,40.98
2024,강남대학교,본교,73.24,73.99
2024,강서대학교,본교,93.22,69.62
2024,건국대학교,본교,70.03,62.02
2024,건양대학교,본교,82.09,94.02
2024,건양사이버대학교,본교,100.0,85.0
2024,경기대학교,본교,77.02,69.79
2024,경남대학교,본교,77.18,83.48
2024,경동대학교,본교,1300.0,63.41
2024,경성대학교,본교,67.55,64.48
2024,경운대학교,본교,69.42,68.02
2024,경일대학교,본교,80.0,72.83
2024,경희대학교,본교,94.84,78.25
2024,경희사이버대학교,본교,104.08,89.47
2024,계명대학교,본교,82.15,82.23
2024,고려대학교,본교,107.83,99.74
2024,고려사이버대학교,본교,117.95,88.46
2024,고신대학교,본교,97.04,127.18
2024,광신대학교,본교,87.72,98.04
2024,광운대학교,본교,74.59,66.39
2024,광주가톨릭대학교,본교,133.33,320.0
2024,광주대학교,본교,74.13,79.1
2024,광주여자대학교,본교,66.85,72.46
2024,국민대학교,본교,86.47,71.88
2024,국제사이버대학교,본교,113.33,94.44
2024,극동대학교,본교,66.67,77.63
2024,글로벌사이버대학교,본교,89.47,130.77
2024,금강대학교,본교,60.0,240.0
2024,김천대학교,본교,73.88,86.09
2024,나사렛대학교,본교,71.55,75.11
2024,남부대학교,본교,72.48,72.0
2024,남서울대학교,본교,73.33,67.4
2024,단국대학교,본교,76.36,69.45
2024,대구가톨릭대학교,본교,88.8,93.43
2024,대구대학교,본교,64.6,67.01
2024,대구사이버대학교,본교,120.0,96.0
2024,대구예술대학교,본교,33.82,164.29
2024,대구한의대학교,본교,63.09,60.74
2024,대신대학교,본교,91.18,93.94
2024,대전가톨릭대학교,본교,91.67,366.67
2024,대전대학교,본교,67.88,69.3
2024,대전신학대학교,본교,50.0,80.0
2024,대진대학교,본교,68.84,67.88
2024,덕성여자대학교,본교,87.34,76.63
2024,동국대학교,본교,88.95,75.66
2024,동덕여자대학교,본교,71.2,65.41
2024,동명대학교,본교,71.43,66.57
2024,동서대학교,본교,77.62,75.46
2024,동신대학교,본교,70.21,69.39
2024,동아대학교,본교,80.43,81.3
2024,동양대학교,본교,65.37,64.73
2024,동의대학교,본교,74.83,77.87
2024,디지털서울문화예술대학교,본교,84.21,106.67
2024,루터대학교,본교,88.89,100.0
2024,명지대학교,본교,80.62,74.22
2024,목원대학교,본교,69.87,71.73
2024,목포가톨릭대학교,본교,86.96,83.33
2024,배재대학교,본교,68.01,70.5
2024,백석대학교,본교,75.19,71.32
2024,부산가톨릭대학교,본교,75.44,68.25
2024,부산디지털대학교,본교,126.67,146.15
2024,부산외국어대학교,본교,74.27,73.79
2024,부산장신대학교,본교,80.95,106.25
2024,사이버한국외국어대학교,본교,132.0,100.0
2024,삼육대학교,본교,82.61,71.09
2024,상명대학교,본교,83.12,75.29
2024,상지대학교,본교,63.37,82.05
2024,서강대학교,본교,75.05,67.89
2024,서경대학교,본교,93.01,75.07
2024,서울기독대학교,본교,71.43,76.92
2024,서울디지털대학교,본교,106.12,92.86
2024,서울사이버대학교,본교,128.07,85.88
2024,서울신학대학교,본교,74.81,75.97
2024,서울여자대학교,본교,70.64,67.94
2024,서울장신대학교,본교,76.32,100.0
2024,서울한영대학교,본교,69.05,67.44
2024,서원대학교,본교,69.35,65.95
2024,선문대학교,본교,68.24,67.92
2024,성결대학교,본교,70.12,69.57
2024,성공회대학교,본교,72.17,81.37
2024,성균관대학교,본교,128.06,106.7
2024,성신여자대학교,본교,70.24,66.6
2024,세명대학교,본교,70.51,78.19
2024,세종대학교,본교,91.71,71.43
2024,세종사이버대학교,본교,127.03,83.93
2024,세한대학교,본교,83.23,68.02
2024,송원대학교,본교,69.85,66.9
2024,수원가톨릭대학교,본교,47.37,100.0
2024,수원대학교,본교,64.08,72.18
2024,숙명여자대학교,본교,73.4,70.41
2024,순복음총회신학교,본교,81.82,150.0
2024,순천향대학교,본교,167.48,156.28
2024,숭실대학교,본교,76.28,59.85
2024,숭실사이버대학교,본교,156.0,100.0
2024,신경주대학교,본교,32.72,115.22
2024,신라대학교,본교,72.68,77.4
2024,신한대학교,본교,113.85,78.72
2024,아신대학교,본교,61.19,97.62
2024,아주대학교,본교,110.75,100.54
2024,안양대학교,본교,64.38,65.79
2024,연세대학교,본교,120.68,100.68
2024,영남대학교,본교,81.31,83.86
2024,영남신학대학교,본교,71.05,87.1
2024,영산대학교(해운대),본교,68.29,67.07
2024,영산선학대학교,본교,125.0,1000.0
2024,예수대학교,본교,76.92,80.0
2024,예원예술대학교,본교,113.16,87.76
2024,용인대학교,본교,65.66,67.24
2024,우석대학교,본교,74.37,72.53
2024,우송대학교,본교,77.92,61.1
2024,우송대학교(산업대),본교,0.0,0.0
2024,울산대학교,본교,156.35,169.66
2024,원광대학교,본교,79.07,86.97
2024,원광디지털대학교,본교,104.0,83.87
2024,위덕대학교,본교,66.43,79.49
2024,유원대학교,본교,69.88,70.73
2024,을지대학교,본교,1254.17,940.63
2024,이화여자대학교,본교,92.64,85.15
2024,인제대학교,본교,178.95,220.45
2024,인천가톨릭대학교,본교,380.0,633.33
2024,인하대학교,본교,99.22,86.05
2024,장로회신학대학교,본교,66.39,68.7
2024,전주대학교,본교,64.23,65.62
2024,정석대학,본교,0.0,0.0
2024,제주국제대학교,본교,50.0,164.29
2024,조선대학교,본교,74.29,81.6
2024,중부대학교,본교,68.94,63.09
2024,중앙대학교,본교,104.96,87.36
2024,중앙승가대학교,본교,64.0,228.57
2024,중원대학교,본교,75.44,75.44
2024,차의과학대학교,본교,227.06,252.55
2024,창신대학교,본교,84.09,76.29
2024,청운대학교,본교,72.94,56.38
2024,청주대학교,본교,68.57,62.5
2024,초당대학교,본교,68.97,74.63
2024,총신대학교,본교,69.14,70.0
2024,추계예술대학교,본교,76.56,75.38
2024,칼빈대학교,본교,224.24,69.81
2024,태재대학교,본교,1100.0,1100.0
2024,평택대학교,본교,65.56,72.39
2024,포항공과대학교,본교,115.1,124.23
2024,한국공학대학교,본교,85.95,76.26
2024,한국기술교육대학교,본교,92.89,85.12
2024,한국산업기술대학교(산업대),본교,0.0,0.0
2024,한국성서대학교,본교,84.62,81.48
2024,한국열린사이버대학교,본교,160.0,77.42
2024,한국외국어대학교,본교,81.79,73.2
2024,한국침례신학대학교,본교,57.78,73.24
2024,한국항공대학교,본교,81.86,69.58
2024,한남대학교,본교,71.19,67.6
2024,한동대학교,본교,92.55,74.13
2024,한라대학교,본교,69.75,73.86
2024,한림대학교,본교,169.68,189.9
2024,한북대학교,본교,0.0,0.0
2024,한서대학교,본교,75.54,76.0
2024,한성대학교,본교,84.11,71.81
2024,한세대학교,본교,68.35,72.0
2024,한신대학교,본교,75.21,70.4
2024,한양대학교,본교,105.94,90.35
2024,한양사이버대학교,본교,124.19,84.62
2024,한일장신대학교,본교,63.93,84.78
2024,협성대학교,본교,67.49,76.54
2024,호남대학교,본교,79.82,69.55
2024,호남신학대학교,본교,64.71,91.67
2024,호서대학교,본교,72.31,68.52
2024,호원대학교,본교,67.14,58.61
2024,홍익대학교,본교,72.2,60.74
2024,화성의과학대학교,본교,65.96,134.78
2024,화신사이버대학교,본교,112.5,100.0
2025,가야대학교(김해),본교,68.04,80.49
2025,가천대학교,본교,105.18,79.28
2025,가톨릭관동대학교,본교,94.16,124.56
2025,가톨릭꽃동네대학교,본교,85.19,95.83
2025,가톨릭대학교,본교,72.39,57.37
2025,감리교신학대학교,본교,35.82,38.71
2025,강남대학교,본교,68.67,67.1
2025,강서대학교,본교,90.0,66.67
2025,건국대학교,본교,68.14,59.08
2025,건양대학교,본교,84.25,95.54
2025,건양사이버대학교,본교,100.0,80.95
2025,경기대학교,본교,75.26,68.9
2025,경남대학교,본교,77.66,80.75
2025,경동대학교,본교,362.5,54.72
2025,경성대학교,본교,64.13,59.51
2025,경운대학교,본교,65.99,58.63
2025,경일대학교,본교,76.53,67.81
2025,경희대학교,본교,94.51,76.99
2025,경희사이버대학교,본교,102.04,89.29
2025,계명대학교,본교,80.4,78.01
2025,고려대학교,본교,110.41,96.91
2025,고려사이버대학교,본교,115.38,84.91
2025,고신대학교,본교,96.18,117.76
2025,광신대학교,본교,89.29,98.04
2025,광운대학교,본교,72.58,62.15
2025,광주가톨릭대학교,본교,125.0,300.0
2025,광주대학교,본교,72.46,77.82
2025,광주여자대학교,본교,67.96,73.65
2025,국민대학교,본교,88.21,72.49
2025,국제사이버대학교,본교,113.33,89.47
2025,극동대학교,본교,60.56,66.46
2025,글로벌사이버대학교,본교,84.21,114.29
2025,금강대학교,본교,65.0,325.0
2025,김천대학교,본교,75.19,81.3
2025,나사렛대학교,본교,67.09,73.36
2025,남부대학교,본교,72.97,77.7
2025,남서울대학교,본교,69.27,61.68
2025,단국대학교,본교,73.76,67.19
2025,대구가톨릭대학교,본교,88.1,82.13
2025,대구대학교,본교,62.85,63.65
2025,대구사이버대학교,본교,120.0,141.18
2025,대구예술대학교,본교,26.98,130.77
2025,대구한의대학교,본교,60.93,56.46
2025,대신대학교,본교,108.33,51.32
2025,대전가톨릭대학교,본교,91.67,366.67
2025,대전대학교,본교,64.57,65.48
2025,대전신학대학교,본교,43.75,70.0
2025,대진대학교,본교,66.19,61.11
2025,덕성여자대학교,본교,84.91,73.23
2025,동국대학교,본교,89.09,74.48
2025,동덕여자대학교,본교,67.3,66.67
2025,동명대학교,본교,71.12,63.26
2025,동서대학교,본교,77.86,75.29
2025,동신대학교,본교,67.87,62.43
2025,동아대학교,본교,76.8,76.14
2025,동양대학교,본교,62.25,58.8
2025,동의대학교,본교,73.92,75.97
2025,디지털서울문화예술대학교,본교,94.44,113.33
2025,루터대학교,본교,83.33,100.0
2025,명지대학교,본교,79.87,72.16
2025,목원대학교,본교,68.22,68.57
2025,목포가톨릭대학교,본교,87.5,91.3
2025,배재대학교,본교,65.46,67.55
2025,백석대학교,본교,71.27,66.1
2025,부산가톨릭대학교,본교,75.46,66.13
2025,부산디지털대학교,본교,126.67,118.75
2025,부산외국어대학교,본교,73.54,71.1
2025,부산장신대학교,본교,71.43,107.14
2025,사이버한국외국어대학교,본교,130.77,103.03
2025,삼육대학교,본교,75.7,64.85
2025,상명대학교,본교,79.61,70.69
2025,상지대학교,본교,65.24,78.96
2025,서강대학교,본교,76.35,65.71
2025,서경대학교,본교,90.91,70.03
2025,서울기독대학교,본교,88.1,55.22
2025,서울디지털대학교,본교,104.26,87.5
2025,서울사이버대학교,본교,132.73,90.12
2025,서울신학대학교,본교,74.42,75.0
2025,서울여자대학교,본교,68.09,61.37
2025,서울장신대학교,본교,72.97,84.38
2025,서울한영대학교,본교,64.29,60.0
2025,서원대학교,본교,71.57,62.57
2025,선문대학교,본교,65.42,64.67
2025,성결대학교,본교,66.27,66.01
2025,성공회대학교,본교,69.57,72.07
2025,성균관대학교,본교,124.24,104.19
2025,성신여자대학교,본교,70.9,66.39
2025,세명대학교,본교,67.74,77.78
2025,세종대학교,본교,91.19,68.05
2025,세종사이버대학교,본교,129.73,81.36
2025,세한대학교,본교,67.27,64.53
2025,송원대학교,본교,69.17,69.7
2025,수원가톨릭대학교,본교,42.86,114.29
2025,수원대학교,본교,63.14,69.98
2025,숙명여자대학교,본교,74.25,71.58
2025,순복음총회신학교,본교,72.73,133.33
2025,순천향대학교,본교,162.69,155.96
2025,숭실대학교,본교,81.86,63.54
2025,숭실사이버대학교,본교,152.0,97.44
2025,신경주대학교,본교,25.43,68.75
2025,신라대학교,본교,77.27,75.56
2025,신한대학교,본교,120.37,58.56
2025,아신대학교,본교,58.06,90.0
2025,아주대학교,본교,111.99,95.04
2025,안양대학교,본교,61.21,61.21
2025,연세대학교,본교,121.66,98.75
2025,영남대학교,본교,80.21,78.87
2025,영남신학대학교,본교,64.86,72.73
2025,영산대학교(해운대),본교,63.46,61.11
2025,영산선학대학교,본교,137.5,1100.0
2025,예수대학교,본교,80.0,76.92
2025,예원예술대학교,본교,140.0,127.27
2025,용인대학교,본교,65.44,66.55
2025,우석대학교,본교,72.51,66.13
2025,우송대학교,본교,86.53,68.72
2025,우송대학교(산업대),본교,0.0,0.0
2025,울산대학교,본교,158.93,168.46
2025,원광대학교,본교,77.75,82.38
2025,원광디지털대학교,본교,108.33,100.0
2025,위덕대학교,본교,65.38,77.98
2025,유원대학교,본교,70.7,59.68
2025,을지대학교,본교,1088.89,890.91
2025,이화여자대학교,본교,91.79,82.42
2025,인제대학교,본교,182.57,195.34
2025,인천가톨릭대학교,본교,400.0,500.0
2025,인하대학교,본교,98.88,81.96
2025,장로회신학대학교,본교,66.1,67.83
2025,전주대학교,본교,62.19,64.41
2025,정석대학,본교,0.0,0.0
2025,제주국제대학교,본교,35.87,143.48
2025,조선대학교,본교,72.22,74.92
2025,중부대학교,본교,99.43,81.59
2025,중앙대학교,본교,109.16,87.86
2025,중앙승가대학교,본교,60.0,250.0
2025,중원대학교,본교,75.0,69.89
2025,차의과학대학교,본교,221.15,205.74
2025,창신대학교,본교,87.95,74.49
2025,청운대학교,본교,73.33,56.0
2025,청주대학교,본교,83.68,66.32
2025,초당대학교,본교,61.11,79.28
2025,총신대학교,본교,65.0,64.6
2025,추계예술대학교,본교,72.31,71.21
2025,칼빈대학교,본교,242.42,68.97
2025,태재대학교,본교,450.0,900.0
2025,평택대학교,본교,66.67,73.62
2025,포항공과대학교,본교,111.37,120.85
2025,한국공학대학교,본교,86.42,73.73
2025,한국기술교육대학교,본교,93.4,85.58
2025,한국성서대학교,본교,77.36,75.93
2025,한국열린사이버대학교,본교,173.33,89.66
2025,한국외국어대학교,본교,80.0,71.0
2025,한국침례신학대학교,본교,66.27,80.88
2025,한국항공대학교,본교,82.35,66.93
2025,한남대학교,본교,70.64,66.27
2025,한동대학교,본교,89.57,74.49
2025,한라대학교,본교,67.7,74.66
2025,한림대학교,본교,159.86,165.88
2025,한서대학교,본교,70.46,70.68
2025,한성대학교,본교,87.31,73.06
2025,한세대학교,본교,62.89,64.52
2025,한신대학교,본교,74.79,71.14
2025,한양대학교,본교,105.65,86.18
2025,한양사이버대학교,본교,125.4,88.76
2025,한일장신대학교,본교,60.66,86.05
2025,협성대학교,본교,63.68,72.73
2025,호남대학교,본교,73.86,67.5
2025,호남신학대학교,본교,65.31,88.89
2025,호서대학교,본교,66.06,62.97
2025,호원대학교,본교,68.12,59.0
2025,홍익대학교,본교,75.35,62.96
2025,화성의과학대학교,본교,67.39,119.23
2025,화신사이버대학교,본교,112.5,100.0
