기준년도,학교명,본분교명,졸업생_진로_성과
2016,삼육대학교,본교,51.6
2016,상명대학교,본교,66.8
2016,상명대학교,본교,52.8
2016,상지대학교,본교,64.9
2016,상지대학교,본교,50.9
2016,서강대학교,본교,72.3
2016,서강대학교,본교,63.7
2016,서경대학교,본교,68.7
2016,서경대학교,본교,56.0
2016,서남대학교,본교,81.2
2016,서남대학교,본교,70.9
2016,서울기독대학교,본교,51.1
2016,서울기독대학교,본교,41.7
2016,서울신학대학교,본교,65.8
2016,서울신학대학교,본교,54.4
2016,서울여자대학교,본교,67.1
2016,서울여자대학교,본교,48.7
2016,서울장신대학교,본교,58.1
2016,서울장신대학교,본교,35.3
2016,서울한영대학교,본교,65.2
2016,서울한영대학교,본교,55.1
2016,서원대학교,본교,60.1
2016,서원대학교,본교,46.7
2016,선문대학교,본교,68.5
2016,선문대학교,본교,52.2
2016,성결대학교,본교,65.8
2016,성결대학교,본교,45.9
2016,성공회대학교,본교,64.7
2016,성공회대학교,본교,48.1
2016,성균관대학교,본교,80.2
2016,성균관대학교,본교,74.6
2016,성신여자대학교,본교,63.4
2016,성신여자대학교,본교,46.8
2016,세명대학교,본교,67.5
2016,세명대학교,본교,54.5
2016,세종대학교,본교,67.7
2016,세종대학교,본교,52.2
2016,세한대학교,본교,65.7
2016,세한대학교,본교,50.3
2016,송원대학교,본교,79.5
2016,송원대학교,본교,65.8
2016,수원가톨릭대학교,본교,100.0
2016,수원가톨릭대학교,본교,100.0
2016,수원대학교,본교,64.3
2016,수원대학교,본교,45.7
2016,숙명여자대학교,본교,67.9
2016,숙명여자대학교,본교,59.4
2016,순복음총회신학교,본교,66.7
2016,순복음총회신학교,본교,60.0
2016,순천향대학교,본교,71.3
2016,순천향대학교,본교,58.1
2016,숭실대학교,본교,71.4
2016,숭실대학교,본교,60.2
2016,신경대학교,본교,62.9
2016,신경대학교,본교,53.5
2016,신라대학교,본교,64.1
2016,신라대학교,본교,52.2
2016,아세아연합신학대학교,본교,100.0
2016,아세아연합신학대학교,본교,100.0
2016,아주대학교,본교,71.8
2016,아주대학교,본교,62.5
2016,안양대학교,본교,69.7
2016,안양대학교,본교,55.2
2016,연세대학교,본교,77.0
2016,연세대학교,본교,68.4
2016,영남대학교,본교,61.9
2016,영남대학교,본교,49.3
2016,영남신학대학교,본교,76.4
2016,영남신학대학교,본교,68.1
2016,영산대학교,본교,67.4
2016,영산대학교,본교,56.4
2016,영산대학교(산업대),본교,62.5
2016,영산선학대학교,본교,100.0
2016,영산선학대학교,본교,100.0
2016,예수대학교,본교,80.8
2016,예수대학교,본교,66.4
2016,예원예술대학교,본교,53.5
2016,예원예술대학교,본교,29.9
2016,용인대학교,본교,65.4
2016,용인대학교,본교,48.5
2016,우석대학교,본교,63.9
2016,우석대학교,본교,49.5
2016,우송대학교,본교,72.4
2016,우송대학교,본교,60.8
2016,우송대학교(산업대),본교,100.0
2016,우송대학교(산업대),본교,0.0
2016,울산대학교,본교,62.1
2016,울산대학교,본교,49.2
2016,원광대학교,본교,63.7
2016,원광대학교,본교,52.2
2016,위덕대학교,본교,67.5
2016,위덕대학교,본교,56.2
2016,유원대학교,본교,70.9
2016,유원대학교,본교,57.4
2016,을지대학교,본교,87.2
2016,을지대학교,본교,76.1
2016,이화여자대학교,본교,69.7
2016,이화여자대학교,본교,59.7
2016,인제대학교,본교,65.9
2016,인제대학교,본교,51.4
2016,인천가톨릭대학교,본교,100.0
2016,인천가톨릭대학교,본교,100.0
2016,인하대학교,본교,71.6
2016,인하대학교,본교,62.0
2016,장로회신학대학교,본교,100.0
2016,장로회신학대학교,본교,100.0
2016,전주대학교,본교,61.1
2016,전주대학교,본교,48.7
2016,제주국제대학교,본교,71.8
2016,제주국제대학교,본교,59.1
2016,조선대학교,본교,62.5
2016,조선대학교,본교,45.8
2016,중부대학교,본교,67.2
2016,중부대학교,본교,53.5
2016,중앙대학교,본교,72.8
2016,중앙대학교,본교,62.0
2016,중앙승가대학교,본교,100.0
2016,중앙승가대학교,본교,100.0
2016,중원대학교,본교,72.0
2016,중원대학교,본교,62.2
2016,차의과학대학교,본교,80.0
2016,차의과학대학교,본교,67.0
2016,청운대학교,본교,69.7
2016,청운대학교,본교,55.9
2016,청주대학교,본교,64.3
2016,청주대학교,본교,48.5
2016,초당대학교,본교,82.2
2016,초당대학교,본교,66.5
2016,초당대학교(산업대),본교,71.3
2016,초당대학교(산업대),본교,52.7
2016,총신대학교,본교,72.0
2016,총신대학교,본교,61.7
2016,추계예술대학교,본교,49.5
2016,추계예술대학교,본교,23.9
2016,침례신학대학교,본교,63.2
2016,침례신학대학교,본교,54.0
2016,칼빈대학교,본교,80.0
2016,칼빈대학교,본교,63.2
2016,탐라대학교,본교,50.0
2016,탐라대학교,본교,45.5
2016,평택대학교,본교,62.8
2016,평택대학교,본교,46.7
2016,포항공과대학교,본교,85.5
2016,포항공과대학교,본교,80.6
2016,한국국제대학교,본교,68.1
2016,한국국제대학교,본교,58.0
2016,한국기술교육대학교,본교,86.2
2016,한국기술교육대학교,본교,77.7
2016,한국산업기술대학교,본교,83.9
2016,한국산업기술대학교,본교,75.2
2016,한국산업기술대학교(산업대),본교,75.3
2016,한국산업기술대학교(산업대),본교,65.6
2016,한국성서대학교,본교,72.9
2016,한국성서대학교,본교,56.5
2016,한국외국어대학교,본교,66.5
2016,한국외국어대학교,본교,54.9
2016,한국항공대학교,본교,75.4
2016,한국항공대학교,본교,63.5
2016,한남대학교,본교,65.4
2016,한남대학교,본교,51.2
2016,한동대학교,본교,67.4
2016,한동대학교,본교,57.6
2016,한라대학교,본교,66.5
2016,한라대학교,본교,56.6
2016,한려대학교,본교,74.5
2016,한려대학교,본교,62.6
2016,한림대학교,본교,68.2
2016,한림대학교,본교,55.0
2016,한북대학교,본교,64.4
2016,한북대학교,본교,53.3
2016,한서대학교,본교,71.9
2016,한서대학교,본교,55.6
2016,한성대학교,본교,63.7
2016,한성대학교,본교,47.1
2016,한세대학교,본교,75.7
2016,한세대학교,본교,55.3
2016,한신대학교,본교,64.1
2016,한신대학교,본교,46.2
2016,한양대학교,본교,77.0
2016,한양대학교,본교,70.9
2016,한일장신대학교,본교,65.6
2016,한일장신대학교,본교,52.1
2016,한중대학교,본교,65.5
2016,한중대학교,본교,48.8
2016,협성대학교,본교,66.6
2016,협성대학교,본교,50.8
2016,호남대학교,본교,70.7
2016,호남대학교,본교,55.9
2016,호남신학대학교,본교,73.8
2016,호남신학대학교,본교,59.3
2016,호서대학교,본교,70.8
2016,호서대학교,본교,54.1
2016,호원대학교,본교,75.3
2016,호원대학교,본교,53.0
2016,홍익대학교,본교,66.4
2016,홍익대학교,본교,54.5
2017,가야대학교(김해),본교,75.9
2017,가천대학교,본교,66.9
2017,가톨릭관동대학교,본교,61.5
2017,가톨릭대학교,본교,62.2
2017,감리교신학대학교,본교,100.0
2017,강남대학교,본교,62.3
2017,강서대학교,본교,64.7
2017,건국대학교,본교,64.3
2017,건양대학교,본교,73.7
2017,경기대학교,본교,64.2
2017,경남대학교,본교,56.5
2017,경동대학교,본교,72.8
2017,경성대학교,본교,59.5
2017,경운대학교,본교,77.2
2017,경운대학교(산업대),본교,66.4
2017,경일대학교,본교,66.4
2017,경주대학교,본교,58.1
2017,경희대학교,본교,67.3
2017,계명대학교,본교,59.6
2017,고려대학교,본교,74.1
2017,고신대학교,본교,68.2
2017,광신대학교,본교,69.8
2017,광운대학교,본교,63.2
2017,광주가톨릭대학교,본교,100.0
2017,광주대학교,본교,62.9
2017,광주여자대학교,본교,68.0
2017,국민대학교,본교,67.7
2017,극동대학교,본교,67.4
2017,금강대학교,본교,63.4
2017,김천대학교,본교,74.0
2017,꽃동네대학교,본교,61.5
2017,나사렛대학교,본교,66.6
2017,남부대학교,본교,69.6
2017,남서울대학교,본교,70.0
2017,남서울대학교(산업대),본교,65.5
2017,단국대학교,본교,65.6
2017,대구가톨릭대학교,본교,62.2
2017,대구대학교,본교,55.9
2017,대구예술대학교,본교,58.2
2017,대구외국어대학교,본교,57.9
2017,대구한의대학교,본교,69.5
2017,대신대학교,본교,68.9
2017,대전가톨릭대학교,본교,100.0
2017,대전대학교,본교,67.7
2017,대전신학대학교,본교,100.0
2017,대진대학교,본교,66.0
2017,덕성여자대학교,본교,61.6
2017,동국대학교,본교,70.0
2017,동덕여자대학교,본교,65.1
2017,동명대학교,본교,68.6
2017,동서대학교,본교,67.5
2017,동신대학교,본교,71.5
2017,동아대학교,본교,59.0
2017,동양대학교,본교,61.0
2017,동의대학교,본교,62.9
2017,루터대학교,본교,73.5
2017,명지대학교,본교,67.3
2017,목원대학교,본교,61.1
2017,목포가톨릭대학교,본교,81.6
2017,배재대학교,본교,62.6
2017,백석대학교,본교,66.1
2017,부산가톨릭대학교,본교,73.7
2017,부산외국어대학교,본교,59.4
2017,부산장신대학교,본교,53.3
2017,삼육대학교,본교,65.4
2017,상명대학교,본교,65.1
2017,상지대학교,본교,62.7
2017,서강대학교,본교,72.9
2017,서경대학교,본교,67.7
2017,서남대학교,본교,81.0
2017,서울기독대학교,본교,48.5
2017,서울신학대학교,본교,68.2
2017,서울여자대학교,본교,62.3
2017,서울장신대학교,본교,68.6
2017,서울한영대학교,본교,62.3
2017,서원대학교,본교,54.8
2017,선문대학교,본교,70.3
2017,성결대학교,본교,61.8
2017,성공회대학교,본교,64.6
2017,성균관대학교,본교,79.2
2017,성신여자대학교,본교,64.8
2017,세명대학교,본교,67.1
2017,세종대학교,본교,67.9
2017,세한대학교,본교,63.3
2017,송원대학교,본교,72.5
2017,수원가톨릭대학교,본교,100.0
2017,수원대학교,본교,64.5
2017,숙명여자대학교,본교,66.4
2017,순복음총회신학교,본교,63.0
2017,순천향대학교,본교,69.9
2017,숭실대학교,본교,69.0
2017,신경대학교,본교,65.0
2017,신라대학교,본교,63.7
2017,아세아연합신학대학교,본교,100.0
2017,아주대학교,본교,72.2
2017,안양대학교,본교,63.9
2017,연세대학교,본교,75.5
2017,영남대학교,본교,57.3
2017,영남신학대학교,본교,84.9
2017,영산대학교,본교,68.1
2017,영산선학대학교,본교,100.0
2017,예수대학교,본교,78.1
2017,예원예술대학교,본교,56.1
2017,용인대학교,본교,65.3
2017,우석대학교,본교,62.9
2017,우송대학교,본교,71.1
2017,울산대학교,본교,57.1
2017,원광대학교,본교,59.9
2017,위덕대학교,본교,66.2
2017,유원대학교,본교,70.2
2017,을지대학교,본교,88.8
2017,이화여자대학교,본교,69.5
2017,인제대학교,본교,64.6
2017,인천가톨릭대학교,본교,100.0
2017,인하대학교,본교,69.9
2017,장로회신학대학교,본교,100.0
2017,전주대학교,본교,57.5
2017,제주국제대학교,본교,79.0
2017,조선대학교,본교,59.6
2017,중부대학교,본교,67.1
2017,중앙대학교,본교,70.9
2017,중앙승가대학교,본교,32.1
2017,중원대학교,본교,72.8
2017,차의과학대학교,본교,84.5
2017,창신대학교,본교,74.5
2017,청운대학교,본교,70.5
2017,청주대학교,본교,63.2
2017,초당대학교,본교,78.0
2017,초당대학교(산업대),본교,69.3
2017,총신대학교,본교,71.6
2017,추계예술대학교,본교,50.0
2017,침례신학대학교,본교,59.1
2017,칼빈대학교,본교,85.1
2017,평택대학교,본교,60.0
2017,포항공과대학교,본교,83.1
2017,한국국제대학교,본교,66.1
2017,한국기술교육대학교,본교,81.8
2017,한국산업기술대학교,본교,75.1
2017,한국산업기술대학교(산업대),본교,74.1
2017,한국성서대학교,본교,78.3
2017,한국외국어대학교,본교,62.9
2017,한국항공대학교,본교,71.2
2017,한남대학교,본교,63.2
2017,한동대학교,본교,69.0
2017,한라대학교,본교,63.7
2017,한려대학교,본교,69.3
2017,한림대학교,본교,65.3
2017,한북대학교,본교,63.8
2017,한서대학교,본교,67.4
2017,한성대학교,본교,63.1
2017,한세대학교,본교,70.5
2017,한신대학교,본교,61.7
2017,한양대학교,본교,74.3
2017,한일장신대학교,본교,65.6
2017,한중대학교,본교,65.7
2017,협성대학교,본교,65.3
2017,호남대학교,본교,70.0
2017,호남신학대학교,본교,54.1
2017,호서대학교,본교,70.9
2017,호원대학교,본교,73.7
2017,홍익대학교,본교,66.6
2018,가야대학교(김해),본교,76.1
2018,가천대학교,본교,68.2
2018,가톨릭관동대학교,본교,65.2
2018,가톨릭대학교,본교,61.2
2018,감리교신학대학교,본교,100.0
2018,강남대학교,본교,63.0
2018,강서대학교,본교,70.3
2018,건국대학교,본교,67.8
2018,건양대학교,본교,72.8
2018,경기대학교,본교,65.5
2018,경남대학교,본교,60.1
2018,경동대학교,본교,77.8
2018,경성대학교,본교,62.1
2018,경운대학교,본교,76.1
2018,경운대학교(산업대),본교,61.3
2018,경일대학교,본교,65.2
2018,경주대학교,본교,61.6
2018,경희대학교,본교,71.7
2018,계명대학교,본교,59.4
2018,고려대학교,본교,75.6
2018,고신대학교,본교,73.8
2018,광신대학교,본교,75.7
2018,광운대학교,본교,67.3
2018,광주가톨릭대학교,본교,100.0
2018,광주대학교,본교,68.5
2018,광주여자대학교,본교,67.0
2018,국민대학교,본교,69.5
2018,극동대학교,본교,67.0
2018,금강대학교,본교,53.8
2018,김천대학교,본교,71.3
2018,꽃동네대학교,본교,64.8
2018,나사렛대학교,본교,64.0
2018,남부대학교,본교,73.3
2018,남서울대학교,본교,68.6
2018,남서울대학교(산업대),본교,72.0
2018,단국대학교,본교,67.1
2018,대구가톨릭대학교,본교,63.8
2018,대구대학교,본교,58.3
2018,대구예술대학교,본교,51.5
2018,대구한의대학교,본교,71.7
2018,대신대학교,본교,56.2
2018,대전가톨릭대학교,본교,100.0
2018,대전대학교,본교,68.8
2018,대전신학대학교,본교,100.0
2018,대진대학교,본교,67.4
2018,덕성여자대학교,본교,63.9
2018,동국대학교,본교,70.2
2018,동덕여자대학교,본교,64.5
2018,동명대학교,본교,72.2
2018,동서대학교,본교,65.3
2018,동신대학교,본교,71.0
2018,동아대학교,본교,59.4
2018,동양대학교,본교,62.9
2018,동의대학교,본교,63.8
2018,루터대학교,본교,67.8
2018,명지대학교,본교,72.2
2018,목원대학교,본교,63.0
2018,목포가톨릭대학교,본교,80.6
2018,배재대학교,본교,64.6
2018,백석대학교,본교,67.3
2018,부산가톨릭대학교,본교,78.4
2018,부산외국어대학교,본교,58.8
2018,부산장신대학교,본교,51.2
2018,삼육대학교,본교,68.4
2018,상명대학교,본교,66.2
2018,상지대학교,본교,65.0
2018,서강대학교,본교,75.7
2018,서경대학교,본교,71.3
2018,서울기독대학교,본교,61.7
2018,서울신학대학교,본교,67.7
2018,서울여자대학교,본교,62.2
2018,서울장신대학교,본교,64.2
2018,서울한영대학교,본교,59.4
2018,서원대학교,본교,55.0
2018,선문대학교,본교,70.7
2018,성결대학교,본교,66.5
2018,성공회대학교,본교,65.2
2018,성균관대학교,본교,80.2
2018,성신여자대학교,본교,62.4
2018,세명대학교,본교,67.5
2018,세종대학교,본교,67.1
2018,세한대학교,본교,68.1
2018,송원대학교,본교,69.3
2018,수원가톨릭대학교,본교,100.0
2018,수원대학교,본교,63.6
2018,숙명여자대학교,본교,68.0
2018,순복음총회신학교,본교,57.6
2018,순천향대학교,본교,70.4
2018,숭실대학교,본교,72.0
2018,신경대학교,본교,64.6
2018,신라대학교,본교,64.8
2018,신한대학교,본교,70.9
2018,아세아연합신학대학교,본교,100.0
2018,아주대학교,본교,75.1
2018,안양대학교,본교,66.4
2018,연세대학교,본교,76.2
2018,영남대학교,본교,57.6
2018,영남신학대학교,본교,78.0
2018,영산대학교,본교,68.6
2018,영산선학대학교,본교,100.0
2018,예수대학교,본교,74.5
2018,예원예술대학교,본교,51.3
2018,용인대학교,본교,67.2
2018,우석대학교,본교,65.0
2018,우송대학교,본교,72.2
2018,울산대학교,본교,58.4
2018,원광대학교,본교,65.4
2018,위덕대학교,본교,64.7
2018,유원대학교,본교,68.8
2018,을지대학교,본교,85.6
2018,이화여자대학교,본교,68.6
2018,인제대학교,본교,63.5
2018,인천가톨릭대학교,본교,100.0
2018,인하대학교,본교,74.1
2018,장로회신학대학교,본교,100.0
2018,전주대학교,본교,62.6
2018,제주국제대학교,본교,67.1
2018,조선대학교,본교,60.2
2018,중부대학교,본교,64.0
2018,중앙대학교,본교,72.6
2018,중앙승가대학교,본교,40.7
2018,중원대학교,본교,71.5
2018,차의과학대학교,본교,77.3
2018,창신대학교,본교,74.9
2018,청운대학교,본교,70.6
2018,청주대학교,본교,65.1
2018,초당대학교,본교,78.9
2018,초당대학교(산업대),본교,61.2
2018,총신대학교,본교,67.2
2018,추계예술대학교,본교,51.9
2018,칼빈대학교,본교,81.0
2018,평택대학교,본교,62.2
2018,포항공과대학교,본교,89.0
2018,한국국제대학교,본교,67.6
2018,한국기술교육대학교,본교,82.4
2018,한국산업기술대학교,본교,74.3
2018,한국산업기술대학교(산업대),본교,74.3
2018,한국성서대학교,본교,75.1
2018,한국외국어대학교,본교,66.1
2018,한국침례신학대학교,본교,66.4
2018,한국항공대학교,본교,74.2
2018,한남대학교,본교,65.4
2018,한동대학교,본교,73.8
2018,한라대학교,본교,69.0
2018,한려대학교,본교,75.0
2018,한림대학교,본교,64.9
2018,한북대학교,본교,83.3
2018,한서대학교,본교,69.7
2018,한성대학교,본교,65.5
2018,한세대학교,본교,72.2
2018,한신대학교,본교,64.0
2018,한양대학교,본교,77.7
2018,한일장신대학교,본교,70.9
2018,협성대학교,본교,66.1
2018,호남대학교,본교,66.8
2018,호남신학대학교,본교,60.7
2018,호서대학교,본교,69.3
2018,호원대학교,본교,74.0
2018,홍익대학교,본교,70.0
2019,가야대학교(김해),본교,77.1
2019,가천대학교,본교,69.1
2019,가톨릭관동대학교,본교,57.2
2019,가톨릭대학교,본교,64.2
2019,감리교신학대학교,본교,100.0
2019,강남대학교,본교,60.5
2019,강서대학교,본교,68.2
2019,건국대학교,본교,69.2
2019,건양대학교,본교,69.2
2019,경기대학교,본교,62.5
2019,경남대학교,본교,57.6
2019,경동대학교,본교,77.6
2019,경성대학교,본교,59.5
2019,경운대학교,본교,66.2
2019,경일대학교,본교,63.5
2019,경주대학교,본교,58.4
2019,경희대학교,본교,70.5
2019,계명대학교,본교,57.7
2019,고려대학교,본교,78.8
2019,고신대학교,본교,75.5
2019,광신대학교,본교,70.9
2019,광운대학교,본교,64.3
2019,광주가톨릭대학교,본교,100.0
2019,광주대학교,본교,65.1
2019,광주여자대학교,본교,66.9
2019,국민대학교,본교,70.1
2019,극동대학교,본교,66.1
2019,금강대학교,본교,48.9
2019,김천대학교,본교,72.6
2019,꽃동네대학교,본교,75.2
2019,나사렛대학교,본교,63.8
2019,남부대학교,본교,72.7
2019,남서울대학교,본교,67.4
2019,단국대학교,본교,65.5
2019,대구가톨릭대학교,본교,60.1
2019,대구대학교,본교,53.5
2019,대구예술대학교,본교,53.1
2019,대구한의대학교,본교,66.6
2019,대신대학교,본교,68.9
2019,대전가톨릭대학교,본교,100.0
2019,대전대학교,본교,66.7
2019,대전신학대학교,본교,100.0
2019,대진대학교,본교,67.4
2019,덕성여자대학교,본교,61.0
2019,동국대학교,본교,71.6
2019,동덕여자대학교,본교,68.5
2019,동명대학교,본교,68.1
2019,동서대학교,본교,63.1
2019,동신대학교,본교,67.7
2019,동아대학교,본교,57.0
2019,동양대학교,본교,66.1
2019,동의대학교,본교,60.3
2019,루터대학교,본교,72.2
2019,명지대학교,본교,67.5
2019,목원대학교,본교,62.2
2019,목포가톨릭대학교,본교,89.4
2019,배재대학교,본교,66.9
2019,백석대학교,본교,67.7
2019,부산가톨릭대학교,본교,74.4
2019,부산외국어대학교,본교,58.1
2019,부산장신대학교,본교,63.3
2019,삼육대학교,본교,66.3
2019,상명대학교,본교,64.5
2019,상지대학교,본교,64.9
2019,서강대학교,본교,79.2
2019,서경대학교,본교,70.4
2019,서울기독대학교,본교,55.6
2019,서울신학대학교,본교,65.9
2019,서울여자대학교,본교,62.3
2019,서울장신대학교,본교,64.2
2019,서울한영대학교,본교,59.7
2019,서원대학교,본교,58.1
2019,선문대학교,본교,70.0
2019,성결대학교,본교,63.4
2019,성공회대학교,본교,57.0
2019,성균관대학교,본교,82.0
2019,성신여자대학교,본교,58.9
2019,세명대학교,본교,66.0
2019,세종대학교,본교,67.1
2019,세한대학교,본교,68.8
2019,송원대학교,본교,71.8
2019,수원가톨릭대학교,본교,100.0
2019,수원대학교,본교,63.6
2019,숙명여자대학교,본교,65.8
2019,순복음총회신학교,본교,50.0
2019,순천향대학교,본교,70.0
2019,숭실대학교,본교,70.9
2019,신경대학교,본교,61.0
2019,신라대학교,본교,60.5
2019,신한대학교,본교,68.4
2019,아세아연합신학대학교,본교,100.0
2019,아주대학교,본교,74.4
2019,안양대학교,본교,63.8
2019,연세대학교,본교,78.4
2019,영남대학교,본교,56.6
2019,영남신학대학교,본교,92.7
2019,영산대학교,본교,74.3
2019,영산선학대학교,본교,100.0
2019,예수대학교,본교,73.2
2019,예원예술대학교,본교,54.3
2019,용인대학교,본교,67.8
2019,우석대학교,본교,65.7
2019,우송대학교,본교,68.9
2019,울산대학교,본교,58.7
2019,원광대학교,본교,62.8
2019,위덕대학교,본교,62.8
2019,유원대학교,본교,68.7
2019,을지대학교,본교,90.4
2019,이화여자대학교,본교,69.7
2019,인제대학교,본교,63.9
2019,인천가톨릭대학교,본교,100.0
2019,인하대학교,본교,72.7
2019,장로회신학대학교,본교,100.0
2019,전주대학교,본교,62.1
2019,제주국제대학교,본교,75.9
2019,조선대학교,본교,55.6
2019,중부대학교,본교,63.8
2019,중앙대학교,본교,75.1
2019,중앙승가대학교,본교,65.9
2019,중원대학교,본교,63.9
2019,차의과학대학교,본교,75.9
2019,창신대학교,본교,71.1
2019,청운대학교,본교,69.1
2019,청주대학교,본교,65.2
2019,초당대학교,본교,75.0
2019,총신대학교,본교,71.7
2019,추계예술대학교,본교,54.3
2019,칼빈대학교,본교,91.2
2019,평택대학교,본교,61.1
2019,포항공과대학교,본교,90.9
2019,한국국제대학교,본교,65.2
2019,한국기술교육대학교,본교,85.6
2019,한국산업기술대학교,본교,72.1
2019,한국성서대학교,본교,74.0
2019,한국외국어대학교,본교,67.3
2019,한국침례신학대학교,본교,62.7
2019,한국항공대학교,본교,68.9
2019,한남대학교,본교,63.8
2019,한동대학교,본교,75.1
2019,한라대학교,본교,68.4
2019,한려대학교,본교,74.3
2019,한림대학교,본교,66.5
2019,한서대학교,본교,71.3
2019,한성대학교,본교,65.0
2019,한세대학교,본교,68.6
2019,한신대학교,본교,64.7
2019,한양대학교,본교,77.5
2019,한일장신대학교,본교,68.1
2019,협성대학교,본교,63.3
2019,호남대학교,본교,66.2
2019,호남신학대학교,본교,67.6
2019,호서대학교,본교,68.2
2019,호원대학교,본교,74.1
2019,홍익대학교,본교,67.1
2020,가야대학교(김해),본교,71.5
2020,가천대학교,본교,65.9
2020,가톨릭관동대학교,본교,57.6
2020,가톨릭꽃동네대학교,본교,76.8
2020,가톨릭대학교,본교,61.5
2020,감리교신학대학교,본교,100.0
2020,강남대학교,본교,58.2
2020,강서대학교,본교,59.0
2020,건국대학교,본교,70.2
2020,건양대학교,본교,67.3
2020,경기대학교,본교,61.0
2020,경남대학교,본교,56.3
2020,경동대학교,본교,70.2
2020,경성대학교,본교,53.5
2020,경운대학교,본교,67.0
2020,경일대학교,본교,60.8
2020,경주대학교,본교,69.2
2020,경희대학교,본교,69.7
2020,계명대학교,본교,54.7
2020,고려대학교,본교,77.2
2020,고신대학교,본교,71.9
2020,광신대학교,본교,70.7
2020,광운대학교,본교,64.9
2020,광주가톨릭대학교,본교,100.0
2020,광주대학교,본교,64.8
2020,광주여자대학교,본교,63.8
2020,국민대학교,본교,69.1
2020,극동대학교,본교,65.5
2020,금강대학교,본교,59.4
2020,김천대학교,본교,70.2
2020,나사렛대학교,본교,62.7
2020,남부대학교,본교,69.9
2020,남서울대학교,본교,65.0
2020,단국대학교,본교,62.6
2020,대구가톨릭대학교,본교,60.3
2020,대구대학교,본교,54.2
2020,대구예술대학교,본교,48.5
2020,대구한의대학교,본교,63.4
2020,대신대학교,본교,52.2
2020,대전가톨릭대학교,본교,100.0
2020,대전대학교,본교,65.0
2020,대전신학대학교,본교,100.0
2020,대진대학교,본교,63.2
2020,덕성여자대학교,본교,60.3
2020,동국대학교,본교,68.4
2020,동덕여자대학교,본교,63.1
2020,동명대학교,본교,62.3
2020,동서대학교,본교,58.4
2020,동신대학교,본교,65.8
2020,동아대학교,본교,55.3
2020,동양대학교,본교,63.0
2020,동의대학교,본교,57.6
2020,루터대학교,본교,56.8
2020,명지대학교,본교,68.4
2020,목원대학교,본교,59.1
2020,목포가톨릭대학교,본교,79.2
2020,배재대학교,본교,61.3
2020,백석대학교,본교,61.9
2020,부산가톨릭대학교,본교,71.3
2020,부산외국어대학교,본교,51.1
2020,부산장신대학교,본교,69.8
2020,삼육대학교,본교,67.4
2020,상명대학교,본교,62.8
2020,상지대학교,본교,62.5
2020,서강대학교,본교,78.5
2020,서경대학교,본교,68.1
2020,서울기독대학교,본교,57.3
