기준년도,학교명,본분교명,졸업생_진로_성과
2020,서울신학대학교,본교,62.7
2020,서울여자대학교,본교,64.1
2020,서울장신대학교,본교,65.4
2020,서울한영대학교,본교,59.0
2020,서원대학교,본교,57.3
2020,선문대학교,본교,65.3
2020,성결대학교,본교,61.5
2020,성공회대학교,본교,60.5
2020,성균관대학교,본교,80.2
2020,성신여자대학교,본교,57.9
2020,세명대학교,본교,63.2
2020,세종대학교,본교,65.5
2020,세한대학교,본교,67.4
2020,송원대학교,본교,67.8
2020,수원가톨릭대학교,본교,100.0
2020,수원대학교,본교,59.7
2020,숙명여자대학교,본교,67.0
2020,순복음총회신학교,본교,74.1
2020,순천향대학교,본교,67.0
2020,숭실대학교,본교,67.5
2020,신경대학교,본교,63.9
2020,신라대학교,본교,57.3
2020,신한대학교,본교,65.0
2020,아신대학교,본교,100.0
2020,아주대학교,본교,72.2
2020,안양대학교,본교,61.9
2020,연세대학교,본교,75.9
2020,영남대학교,본교,52.6
2020,영남신학대학교,본교,81.2
2020,영산대학교,본교,69.8
2020,영산선학대학교,본교,100.0
2020,예수대학교,본교,78.0
2020,예원예술대학교,본교,61.8
2020,용인대학교,본교,64.9
2020,우석대학교,본교,60.6
2020,우송대학교,본교,67.3
2020,울산대학교,본교,54.0
2020,원광대학교,본교,60.7
2020,위덕대학교,본교,64.5
2020,유원대학교,본교,65.1
2020,을지대학교,본교,83.1
2020,이화여자대학교,본교,68.7
2020,인제대학교,본교,61.7
2020,인천가톨릭대학교,본교,100.0
2020,인하대학교,본교,69.6
2020,장로회신학대학교,본교,100.0
2020,전주대학교,본교,60.4
2020,제주국제대학교,본교,68.8
2020,조선대학교,본교,56.1
2020,중부대학교,본교,63.5
2020,중앙대학교,본교,74.3
2020,중앙승가대학교,본교,100.0
2020,중원대학교,본교,65.5
2020,차의과학대학교,본교,71.3
2020,창신대학교,본교,72.2
2020,청운대학교,본교,68.3
2020,청주대학교,본교,63.8
2020,초당대학교,본교,72.3
2020,총신대학교,본교,70.8
2020,추계예술대학교,본교,51.9
2020,칼빈대학교,본교,85.7
2020,평택대학교,본교,59.0
2020,포항공과대학교,본교,92.7
2020,한국국제대학교,본교,65.8
2020,한국기술교육대학교,본교,77.8
2020,한국산업기술대학교,본교,68.3
2020,한국성서대학교,본교,75.6
2020,한국외국어대학교,본교,65.0
2020,한국침례신학대학교,본교,59.8
2020,한국항공대학교,본교,65.8
2020,한남대학교,본교,62.9
2020,한동대학교,본교,70.5
2020,한라대학교,본교,60.4
2020,한려대학교,본교,73.9
2020,한림대학교,본교,61.8
2020,한북대학교,본교,100.0
2020,한서대학교,본교,65.5
2020,한성대학교,본교,63.7
2020,한세대학교,본교,69.4
2020,한신대학교,본교,61.3
2020,한양대학교,본교,77.7
2020,한일장신대학교,본교,72.3
2020,협성대학교,본교,59.4
2020,호남대학교,본교,65.5
2020,호남신학대학교,본교,70.0
2020,호서대학교,본교,65.6
2020,호원대학교,본교,74.0
2020,홍익대학교,본교,66.8
2021,가야대학교(김해),본교,74.7
2021,가천대학교,본교,69.1
2021,가톨릭관동대학교,본교,62.2
2021,가톨릭꽃동네대학교,본교,73.7
2021,가톨릭대학교,본교,63.5
2021,감리교신학대학교,본교,100.0
2021,강남대학교,본교,61.6
2021,강서대학교,본교,65.8
2021,건국대학교,본교,72.5
2021,건양대학교,본교,69.0
2021,경기대학교,본교,63.5
2021,경남대학교,본교,63.4
2021,경동대학교,본교,70.9
2021,경성대학교,본교,57.8
2021,경운대학교,본교,71.0
2021,경일대학교,본교,65.7
2021,경주대학교,본교,68.0
2021,경희대학교,본교,72.0
2021,계명대학교,본교,57.9
2021,고려대학교,본교,76.7
2021,고신대학교,본교,74.1
2021,광신대학교,본교,72.4
2021,광운대학교,본교,68.3
2021,광주가톨릭대학교,본교,100.0
2021,광주대학교,본교,66.9
2021,광주여자대학교,본교,66.8
2021,국민대학교,본교,71.6
2021,극동대학교,본교,69.4
2021,금강대학교,본교,69.1
2021,김천대학교,본교,71.6
2021,나사렛대학교,본교,65.5
2021,남부대학교,본교,71.9
2021,남서울대학교,본교,67.6
2021,단국대학교,본교,65.2
2021,대구가톨릭대학교,본교,63.3
2021,대구대학교,본교,60.1
2021,대구예술대학교,본교,53.0
2021,대구한의대학교,본교,66.9
2021,대신대학교,본교,52.9
2021,대전가톨릭대학교,본교,100.0
2021,대전대학교,본교,64.2
2021,대전신학대학교,본교,100.0
2021,대진대학교,본교,65.4
2021,덕성여자대학교,본교,61.9
2021,동국대학교,본교,71.7
2021,동덕여자대학교,본교,69.3
2021,동명대학교,본교,66.7
2021,동서대학교,본교,64.9
2021,동신대학교,본교,69.0
2021,동아대학교,본교,58.4
2021,동양대학교,본교,61.8
2021,동의대학교,본교,61.7
2021,루터대학교,본교,61.9
2021,명지대학교,본교,70.2
2021,목원대학교,본교,60.6
2021,목포가톨릭대학교,본교,77.3
2021,배재대학교,본교,64.0
2021,백석대학교,본교,63.9
2021,부산가톨릭대학교,본교,67.4
2021,부산외국어대학교,본교,59.7
2021,부산장신대학교,본교,54.0
2021,삼육대학교,본교,68.1
2021,상명대학교,본교,65.0
2021,상지대학교,본교,66.6
2021,서강대학교,본교,77.2
2021,서경대학교,본교,72.0
2021,서울기독대학교,본교,65.9
2021,서울신학대학교,본교,69.1
2021,서울여자대학교,본교,68.5
2021,서울장신대학교,본교,63.6
2021,서울한영대학교,본교,71.7
2021,서원대학교,본교,58.7
2021,선문대학교,본교,71.1
2021,성결대학교,본교,66.6
2021,성공회대학교,본교,59.1
2021,성균관대학교,본교,82.2
2021,성신여자대학교,본교,63.9
2021,세명대학교,본교,65.3
2021,세종대학교,본교,71.4
2021,세한대학교,본교,64.1
2021,송원대학교,본교,67.0
2021,수원가톨릭대학교,본교,100.0
2021,수원대학교,본교,65.4
2021,숙명여자대학교,본교,70.5
2021,순복음총회신학교,본교,65.5
2021,순천향대학교,본교,70.1
2021,숭실대학교,본교,71.1
2021,신라대학교,본교,59.8
2021,신한대학교,본교,77.0
2021,아신대학교,본교,100.0
2021,아주대학교,본교,75.9
2021,안양대학교,본교,64.4
2021,연세대학교,본교,77.3
2021,영남대학교,본교,55.4
2021,영남신학대학교,본교,70.0
2021,영산대학교,본교,68.7
2021,영산선학대학교,본교,100.0
2021,예수대학교,본교,79.5
2021,예원예술대학교,본교,64.0
2021,용인대학교,본교,68.9
2021,우석대학교,본교,66.4
2021,우송대학교,본교,69.4
2021,울산대학교,본교,57.9
2021,원광대학교,본교,66.0
2021,위덕대학교,본교,67.4
2021,유원대학교,본교,67.9
2021,을지대학교,본교,87.5
2021,이화여자대학교,본교,70.8
2021,인제대학교,본교,68.1
2021,인천가톨릭대학교,본교,100.0
2021,인하대학교,본교,72.9
2021,장로회신학대학교,본교,100.0
2021,전주대학교,본교,59.6
2021,제주국제대학교,본교,67.1
2021,조선대학교,본교,58.7
2021,중부대학교,본교,68.3
2021,중앙대학교,본교,72.6
2021,중앙승가대학교,본교,100.0
2021,중원대학교,본교,70.5
2021,차의과학대학교,본교,73.6
2021,창신대학교,본교,68.7
2021,청운대학교,본교,73.0
2021,청주대학교,본교,67.0
2021,초당대학교,본교,73.6
2021,총신대학교,본교,71.7
2021,추계예술대학교,본교,57.6
2021,칼빈대학교,본교,83.3
2021,평택대학교,본교,63.1
2021,포항공과대학교,본교,92.7
2021,한국공학대학교,본교,72.4
2021,한국국제대학교,본교,66.4
2021,한국기술교육대학교,본교,78.9
2021,한국성서대학교,본교,79.6
2021,한국외국어대학교,본교,66.1
2021,한국침례신학대학교,본교,67.7
2021,한국항공대학교,본교,70.6
2021,한남대학교,본교,65.6
2021,한동대학교,본교,69.0
2021,한라대학교,본교,64.4
2021,한려대학교,본교,67.3
2021,한림대학교,본교,65.6
2021,한서대학교,본교,68.4
2021,한성대학교,본교,69.1
2021,한세대학교,본교,73.0
2021,한신대학교,본교,62.8
2021,한양대학교,본교,75.8
2021,한일장신대학교,본교,73.5
2021,협성대학교,본교,66.9
2021,호남대학교,본교,68.7
2021,호남신학대학교,본교,78.4
2021,호서대학교,본교,67.1
2021,호원대학교,본교,72.8
2021,홍익대학교,본교,69.5
2021,화성의과학대학교,본교,68.4
2022,가야대학교(김해),본교,70.9
2022,가천대학교,본교,71.2
2022,가톨릭관동대학교,본교,65.6
2022,가톨릭꽃동네대학교,본교,80.0
2022,가톨릭대학교,본교,68.6
2022,감리교신학대학교,본교,100.0
2022,강남대학교,본교,64.3
2022,강서대학교,본교,71.3
2022,건국대학교,본교,73.5
2022,건양대학교,본교,71.0
2022,경기대학교,본교,67.9
2022,경남대학교,본교,66.7
2022,경동대학교,본교,75.5
2022,경성대학교,본교,58.2
2022,경운대학교,본교,72.2
2022,경일대학교,본교,66.7
2022,경주대학교,본교,71.6
2022,경희대학교,본교,73.2
2022,계명대학교,본교,61.6
2022,고려대학교,본교,76.8
2022,고신대학교,본교,73.2
2022,광신대학교,본교,67.5
2022,광운대학교,본교,71.2
2022,광주가톨릭대학교,본교,100.0
2022,광주대학교,본교,65.2
2022,광주여자대학교,본교,67.5
2022,국민대학교,본교,72.8
2022,극동대학교,본교,71.2
2022,금강대학교,본교,53.3
2022,김천대학교,본교,73.2
2022,나사렛대학교,본교,68.9
2022,남부대학교,본교,74.2
2022,남서울대학교,본교,68.4
2022,단국대학교,본교,67.4
2022,대구가톨릭대학교,본교,64.8
2022,대구대학교,본교,60.8
2022,대구예술대학교,본교,54.3
2022,대구한의대학교,본교,67.5
2022,대신대학교,본교,71.2
2022,대전가톨릭대학교,본교,100.0
2022,대전대학교,본교,67.9
2022,대전신학대학교,본교,100.0
2022,대진대학교,본교,68.6
2022,덕성여자대학교,본교,63.9
2022,동국대학교,본교,72.7
2022,동덕여자대학교,본교,69.8
2022,동명대학교,본교,65.9
2022,동서대학교,본교,66.8
2022,동신대학교,본교,69.4
2022,동아대학교,본교,61.2
2022,동양대학교,본교,64.8
2022,동의대학교,본교,63.1
2022,루터대학교,본교,78.3
2022,명지대학교,본교,74.1
2022,목원대학교,본교,64.7
2022,목포가톨릭대학교,본교,81.0
2022,배재대학교,본교,64.5
2022,백석대학교,본교,67.9
2022,부산가톨릭대학교,본교,74.8
2022,부산외국어대학교,본교,60.7
2022,부산장신대학교,본교,80.0
2022,삼육대학교,본교,70.5
2022,상명대학교,본교,66.9
2022,상지대학교,본교,70.9
2022,서강대학교,본교,78.5
2022,서경대학교,본교,73.3
2022,서울기독대학교,본교,63.2
2022,서울신학대학교,본교,70.9
2022,서울여자대학교,본교,70.1
2022,서울장신대학교,본교,78.8
2022,서울한영대학교,본교,68.0
2022,서원대학교,본교,60.8
2022,선문대학교,본교,75.1
2022,성결대학교,본교,67.3
2022,성공회대학교,본교,60.9
2022,성균관대학교,본교,80.1
2022,성신여자대학교,본교,65.3
2022,세명대학교,본교,69.4
2022,세종대학교,본교,71.1
2022,세한대학교,본교,68.8
2022,송원대학교,본교,69.9
2022,수원가톨릭대학교,본교,100.0
2022,수원대학교,본교,68.8
2022,숙명여자대학교,본교,69.9
2022,순복음총회신학교,본교,77.8
2022,순천향대학교,본교,72.5
2022,숭실대학교,본교,73.2
2022,신라대학교,본교,61.1
2022,신한대학교,본교,73.5
2022,아신대학교,본교,100.0
2022,아주대학교,본교,78.2
2022,안양대학교,본교,67.6
2022,연세대학교,본교,76.3
2022,영남대학교,본교,58.3
2022,영남신학대학교,본교,82.1
2022,영산대학교,본교,70.7
2022,영산선학대학교,본교,100.0
2022,예수대학교,본교,75.2
2022,예원예술대학교,본교,56.3
2022,용인대학교,본교,68.4
2022,우석대학교,본교,67.1
2022,우송대학교,본교,70.6
2022,우송대학교(산업대),본교,0.0
2022,울산대학교,본교,63.1
2022,원광대학교,본교,64.3
2022,위덕대학교,본교,68.1
2022,유원대학교,본교,72.1
2022,을지대학교,본교,97.9
2022,이화여자대학교,본교,72.3
2022,인제대학교,본교,68.4
2022,인천가톨릭대학교,본교,100.0
2022,인하대학교,본교,75.0
2022,장로회신학대학교,본교,100.0
2022,전주대학교,본교,61.1
2022,제주국제대학교,본교,71.0
2022,조선대학교,본교,61.6
2022,중부대학교,본교,71.3
2022,중앙대학교,본교,74.9
2022,중앙승가대학교,본교,100.0
2022,중원대학교,본교,73.3
2022,차의과학대학교,본교,78.2
2022,창신대학교,본교,72.4
2022,청운대학교,본교,70.8
2022,청주대학교,본교,67.6
2022,초당대학교,본교,71.2
2022,총신대학교,본교,72.4
2022,추계예술대학교,본교,62.2
2022,칼빈대학교,본교,84.6
2022,평택대학교,본교,65.6
2022,포항공과대학교,본교,94.2
2022,한국공학대학교,본교,75.2
2022,한국국제대학교,본교,68.1
2022,한국기술교육대학교,본교,81.5
2022,한국성서대학교,본교,73.4
2022,한국외국어대학교,본교,67.6
2022,한국침례신학대학교,본교,65.6
2022,한국항공대학교,본교,75.4
2022,한남대학교,본교,68.3
2022,한동대학교,본교,72.0
2022,한라대학교,본교,65.7
2022,한려대학교,본교,33.3
2022,한림대학교,본교,67.3
2022,한서대학교,본교,71.3
2022,한성대학교,본교,69.8
2022,한세대학교,본교,75.8
2022,한신대학교,본교,66.2
2022,한양대학교,본교,76.4
2022,한일장신대학교,본교,66.0
2022,협성대학교,본교,63.9
2022,호남대학교,본교,68.2
2022,호남신학대학교,본교,57.7
2022,호서대학교,본교,69.0
2022,호원대학교,본교,75.7
2022,홍익대학교,본교,70.0
2022,화성의과학대학교,본교,72.1
2023,가야대학교(김해),본교,76.2
2023,가천대학교,본교,71.7
2023,가톨릭관동대학교,본교,66.3
2023,가톨릭꽃동네대학교,본교,74.7
2023,가톨릭대학교,본교,67.2
2023,감리교신학대학교,본교,100.0
2023,강남대학교,본교,63.1
2023,강서대학교,본교,66.1
2023,건국대학교,본교,73.2
2023,건양대학교,본교,71.4
2023,건양사이버대학교,본교,72.2
2023,경기대학교,본교,64.9
2023,경남대학교,본교,62.4
2023,경동대학교,본교,85.2
2023,경성대학교,본교,57.9
2023,경운대학교,본교,76.8
2023,경일대학교,본교,65.5
2023,경희대학교,본교,71.6
2023,경희사이버대학교,본교,77.0
2023,계명대학교,본교,59.0
2023,고려대학교,본교,77.6
2023,고려사이버대학교,본교,77.5
2023,고신대학교,본교,75.3
2023,광신대학교,본교,76.5
2023,광운대학교,본교,69.2
2023,광주가톨릭대학교,본교,100.0
2023,광주대학교,본교,65.7
2023,광주여자대학교,본교,62.1
2023,국민대학교,본교,71.2
2023,국제사이버대학교,본교,77.2
2023,극동대학교,본교,67.1
2023,글로벌사이버대학교,본교,76.9
2023,금강대학교,본교,46.2
2023,김천대학교,본교,71.6
2023,나사렛대학교,본교,64.4
2023,남부대학교,본교,71.8
2023,남서울대학교,본교,65.3
2023,단국대학교,본교,65.2
2023,대구가톨릭대학교,본교,62.9
2023,대구대학교,본교,55.8
2023,대구사이버대학교,본교,80.3
2023,대구예술대학교,본교,51.3
2023,대구한의대학교,본교,66.9
2023,대신대학교,본교,60.6
2023,대전가톨릭대학교,본교,100.0
2023,대전대학교,본교,65.5
2023,대전신학대학교,본교,100.0
2023,대진대학교,본교,68.6
2023,덕성여자대학교,본교,63.1
2023,동국대학교,본교,70.5
2023,동덕여자대학교,본교,67.2
2023,동명대학교,본교,61.8
2023,동서대학교,본교,62.6
2023,동신대학교,본교,69.9
2023,동아대학교,본교,62.2
2023,동양대학교,본교,66.8
2023,동의대학교,본교,62.5
2023,디지털서울문화예술대학교,본교,72.3
2023,루터대학교,본교,69.1
2023,명지대학교,본교,72.8
2023,목원대학교,본교,63.2
2023,목포가톨릭대학교,본교,78.4
2023,배재대학교,본교,61.6
2023,백석대학교,본교,67.7
2023,부산가톨릭대학교,본교,71.6
2023,부산디지털대학교,본교,69.7
2023,부산외국어대학교,본교,59.7
2023,부산장신대학교,본교,67.6
2023,사이버한국외국어대학교,본교,68.0
2023,삼육대학교,본교,70.6
2023,상명대학교,본교,65.4
2023,상지대학교,본교,66.3
2023,서강대학교,본교,77.0
2023,서경대학교,본교,74.4
2023,서울기독대학교,본교,64.7
2023,서울디지털대학교,본교,80.1
2023,서울사이버대학교,본교,80.8
2023,서울신학대학교,본교,69.5
2023,서울여자대학교,본교,67.4
2023,서울장신대학교,본교,69.7
2023,서울한영대학교,본교,58.5
2023,서원대학교,본교,61.1
2023,선문대학교,본교,72.0
2023,성결대학교,본교,68.1
2023,성공회대학교,본교,59.2
2023,성균관대학교,본교,78.0
2023,성신여자대학교,본교,64.3
2023,세명대학교,본교,65.8
2023,세종대학교,본교,69.1
2023,세종사이버대학교,본교,76.9
2023,세한대학교,본교,66.7
2023,송원대학교,본교,71.4
2023,수원가톨릭대학교,본교,100.0
2023,수원대학교,본교,64.6
2023,숙명여자대학교,본교,68.6
2023,순복음총회신학교,본교,60.0
2023,순천향대학교,본교,68.6
2023,숭실대학교,본교,73.6
2023,숭실사이버대학교,본교,77.7
2023,신경주대학교,본교,62.5
2023,신라대학교,본교,60.3
2023,신한대학교,본교,68.4
2023,아신대학교,본교,100.0
2023,아주대학교,본교,74.4
2023,안양대학교,본교,66.9
2023,연세대학교,본교,78.0
2023,영남대학교,본교,57.1
2023,영남신학대학교,본교,82.5
2023,영산대학교(해운대),본교,65.7
2023,영산선학대학교,본교,100.0
2023,예수대학교,본교,72.9
2023,예원예술대학교,본교,64.7
2023,용인대학교,본교,70.5
2023,우석대학교,본교,71.1
2023,우송대학교,본교,69.2
2023,울산대학교,본교,60.3
2023,원광대학교,본교,64.3
2023,원광디지털대학교,본교,71.6
2023,위덕대학교,본교,63.7
2023,유원대학교,본교,66.6
2023,을지대학교,본교,100.0
2023,이화여자대학교,본교,71.5
2023,인제대학교,본교,67.9
2023,인천가톨릭대학교,본교,100.0
2023,인하대학교,본교,75.3
2023,장로회신학대학교,본교,100.0
2023,전주대학교,본교,62.7
2023,정석대학,본교,100.0
2023,제주국제대학교,본교,72.1
2023,조선대학교,본교,59.7
2023,중부대학교,본교,65.5
2023,중앙대학교,본교,74.5
2023,중앙승가대학교,본교,100.0
2023,중원대학교,본교,71.6
2023,차의과학대학교,본교,77.7
2023,창신대학교,본교,69.9
2023,청운대학교,본교,69.9
2023,청주대학교,본교,65.6
2023,초당대학교,본교,72.6
2023,총신대학교,본교,69.7
2023,추계예술대학교,본교,67.1
2023,칼빈대학교,본교,82.9
2023,평택대학교,본교,60.6
2023,포항공과대학교,본교,90.4
2023,한국공학대학교,본교,69.0
2023,한국기술교육대학교,본교,81.3
2023,한국성서대학교,본교,70.0
2023,한국열린사이버대학교,본교,75.5
2023,한국외국어대학교,본교,67.5
2023,한국침례신학대학교,본교,66.0
2023,한국항공대학교,본교,74.5
2023,한남대학교,본교,66.3
2023,한동대학교,본교,73.9
2023,한라대학교,본교,65.2
2023,한림대학교,본교,66.8
2023,한서대학교,본교,70.5
2023,한성대학교,본교,68.1
2023,한세대학교,본교,74.9
2023,한신대학교,본교,61.6
2023,한양대학교,본교,76.9
2023,한양사이버대학교,본교,81.6
2023,한일장신대학교,본교,73.0
2023,협성대학교,본교,63.7
2023,호남대학교,본교,65.8
2023,호남신학대학교,본교,62.8
2023,호서대학교,본교,67.3
2023,호원대학교,본교,75.4
2023,홍익대학교,본교,68.0
2023,화성의과학대학교,본교,71.6
2023,화신사이버대학교,본교,70.0
2024,가야대학교(김해),본교,74.4
2024,가천대학교,본교,68.9
2024,가톨릭관동대학교,본교,64.0
2024,가톨릭꽃동네대학교,본교,75.3
2024,가톨릭대학교,본교,66.5
2024,감리교신학대학교,본교,100.0
2024,강남대학교,본교,61.1
2024,강서대학교,본교,68.0
2024,건국대학교,본교,71.8
2024,건양대학교,본교,73.7
2024,건양사이버대학교,본교,74.8
2024,경기대학교,본교,64.1
2024,경남대학교,본교,61.3
2024,경동대학교,본교,80.8
2024,경성대학교,본교,56.6
2024,경운대학교,본교,70.5
2024,경일대학교,본교,64.1
2024,경희대학교,본교,69.1
2024,경희사이버대학교,본교,77.7
2024,계명대학교,본교,56.9
2024,고려대학교,본교,77.1
2024,고려사이버대학교,본교,80.2
2024,고신대학교,본교,70.0
2024,광신대학교,본교,80.3
2024,광운대학교,본교,65.8
2024,광주가톨릭대학교,본교,100.0
2024,광주대학교,본교,63.7
2024,광주여자대학교,본교,65.0
2024,국민대학교,본교,70.1
2024,국제사이버대학교,본교,75.4
2024,극동대학교,본교,65.7
2024,글로벌사이버대학교,본교,70.8
2024,금강대학교,본교,51.4
2024,김천대학교,본교,73.7
2024,나사렛대학교,본교,64.2
2024,남부대학교,본교,69.6
2024,남서울대학교,본교,66.9
2024,단국대학교,본교,62.8
2024,대구가톨릭대학교,본교,61.0
2024,대구대학교,본교,57.0
2024,대구사이버대학교,본교,84.8
2024,대구예술대학교,본교,53.7
2024,대구한의대학교,본교,68.7
2024,대신대학교,본교,66.7
2024,대전가톨릭대학교,본교,100.0
2024,대전대학교,본교,61.9
2024,대전신학대학교,본교,100.0
2024,대진대학교,본교,64.8
2024,덕성여자대학교,본교,63.5
2024,동국대학교,본교,70.2
2024,동덕여자대학교,본교,64.1
2024,동명대학교,본교,62.5
2024,동서대학교,본교,61.7
2024,동신대학교,본교,65.1
2024,동아대학교,본교,59.9
2024,동양대학교,본교,65.9
2024,동의대학교,본교,61.1
2024,디지털서울문화예술대학교,본교,72.2
2024,루터대학교,본교,70.0
2024,명지대학교,본교,69.8
2024,목원대학교,본교,60.3
2024,목포가톨릭대학교,본교,64.7
2024,배재대학교,본교,58.7
2024,백석대학교,본교,67.5
2024,부산가톨릭대학교,본교,68.3
2024,부산디지털대학교,본교,73.7
2024,부산외국어대학교,본교,58.1
2024,부산장신대학교,본교,57.6
2024,사이버한국외국어대학교,본교,67.9
2024,삼육대학교,본교,66.8
2024,상명대학교,본교,66.1
2024,상지대학교,본교,65.6
2024,서강대학교,본교,78.4
2024,서경대학교,본교,68.6
2024,서울기독대학교,본교,70.4
2024,서울디지털대학교,본교,79.6
2024,서울사이버대학교,본교,82.4
2024,서울신학대학교,본교,72.9
2024,서울여자대학교,본교,65.8
2024,서울장신대학교,본교,63.3
2024,서울한영대학교,본교,66.7
2024,서원대학교,본교,61.8
2024,선문대학교,본교,69.7
2024,성결대학교,본교,65.2
2024,성공회대학교,본교,58.2
2024,성균관대학교,본교,77.2
2024,성신여자대학교,본교,64.4
2024,세명대학교,본교,67.1
2024,세종대학교,본교,67.3
2024,세종사이버대학교,본교,78.1
2024,세한대학교,본교,69.8
2024,송원대학교,본교,70.6
2024,수원가톨릭대학교,본교,100.0
2024,수원대학교,본교,67.2
2024,숙명여자대학교,본교,66.5
2024,순복음총회신학교,본교,76.5
2024,순천향대학교,본교,65.4
2024,숭실대학교,본교,71.1
2024,숭실사이버대학교,본교,78.9
2024,신경주대학교,본교,65.0
2024,신라대학교,본교,59.8
2024,신한대학교,본교,69.6
2024,아신대학교,본교,100.0
2024,아주대학교,본교,74.2
2024,안양대학교,본교,65.2
2024,연세대학교,본교,75.2
2024,영남대학교,본교,54.7
2024,영남신학대학교,본교,79.2
2024,영산대학교(해운대),본교,65.2
2024,영산선학대학교,본교,100.0
2024,예수대학교,본교,73.0
2024,예원예술대학교,본교,59.8
2024,용인대학교,본교,70.8
2024,우석대학교,본교,65.9
2024,우송대학교,본교,67.9
2024,울산대학교,본교,59.7
2024,원광대학교,본교,61.1
2024,원광디지털대학교,본교,72.3
2024,위덕대학교,본교,67.4
2024,유원대학교,본교,70.8
2024,을지대학교,본교,69.7
2024,이화여자대학교,본교,71.6
2024,인제대학교,본교,60.8
2024,인천가톨릭대학교,본교,100.0
2024,인하대학교,본교,73.6
2024,장로회신학대학교,본교,100.0
2024,전주대학교,본교,61.2
2024,정석대학,본교,100.0
2024,제주국제대학교,본교,72.8
2024,조선대학교,본교,58.7
2024,중부대학교,본교,65.3
2024,중앙대학교,본교,71.3
2024,중앙승가대학교,본교,100.0
2024,중원대학교,본교,69.4
2024,차의과학대학교,본교,76.6
2024,창신대학교,본교,72.3
2024,청운대학교,본교,70.1
2024,청주대학교,본교,65.0
2024,초당대학교,본교,72.5
2024,총신대학교,본교,68.5
2024,추계예술대학교,본교,60.4
2024,칼빈대학교,본교,84.6
2024,평택대학교,본교,59.3
2024,포항공과대학교,본교,92.9
2024,한국공학대학교,본교,68.1
2024,한국기술교육대학교,본교,84.5
2024,한국성서대학교,본교,72.7
2024,한국열린사이버대학교,본교,80.2
2024,한국외국어대학교,본교,67.0
2024,한국침례신학대학교,본교,60.3
2024,한국항공대학교,본교,73.7
2024,한남대학교,본교,64.5
2024,한동대학교,본교,66.2
2024,한라대학교,본교,64.1
2024,한림대학교,본교,65.8
2024,한서대학교,본교,71.1
2024,한성대학교,본교,64.6
2024,한세대학교,본교,72.2
2024,한신대학교,본교,60.8
2024,한양대학교,본교,74.9
2024,한양사이버대학교,본교,82.0
2024,한일장신대학교,본교,69.3
2024,협성대학교,본교,60.6
2024,호남대학교,본교,64.9
2024,호남신학대학교,본교,71.3
2024,호서대학교,본교,65.2
2024,호원대학교,본교,75.0
2024,홍익대학교,본교,68.4
2024,화성의과학대학교,본교,57.5
2024,화신사이버대학교,본교,71.4
