기준년도,학교명,본분교명,설립유형,"전임교원1인당논문실적(국내, 연구재단등재지(후보포함))","전임교원1인당논문실적(국제, SCI급/SCOPUS학술지)"
2014,영산선학대학교,본교,사립,0.0,0.0
2014,예수대학교,본교,사립,0.3201,0.0
2014,예원예술대학교,본교,사립,0.0926,0.0
2014,용인대학교,본교,사립,0.5348,0.0416
2014,우석대학교,본교,사립,0.4065,0.0603
2014,우송대학교,본교,사립,0.2774,0.0633
2014,울산대학교,본교,사립,0.2446,0.597
2014,원광대학교,본교,사립,0.5479,0.1607
2014,원광디지털대학교,본교,사립,0.8379,0.0
2014,위덕대학교,본교,사립,0.3888,0.0439
2014,을지대학교,본교,사립,0.1223,0.2392
2014,이화여자대학교,본교,사립,0.6723,0.399
2014,인제대학교,본교,사립,0.4453,0.3461
2014,인천가톨릭대학교,본교,사립,0.1667,0.0
2014,인하대학교,본교,사립,0.4528,0.4444
2014,장로회신학대학교,본교,사립,0.9715,0.0127
2014,전주대학교,본교,사립,0.4725,0.1396
2014,제주국제대학교,본교,사립,0.2931,0.0103
2014,조선대학교,본교,사립,0.6925,0.2632
2014,중부대학교,본교,사립,0.4725,0.0884
2014,중앙대학교,본교,사립,0.6817,0.6298
2014,중앙승가대학교,본교,사립,0.4792,0.0
2014,중원대학교,본교,사립,0.8678,0.1463
2014,차의과학대학교,본교,사립,0.1122,0.2772
2014,창신대학교,본교,사립,0.4348,0.0518
2014,청운대학교,본교,사립,0.5138,0.1322
2014,청주대학교,본교,사립,0.6286,0.1385
2014,초당대학교,본교,사립,0.4129,0.0387
2014,총신대학교,본교,사립,0.6419,0.019
2014,추계예술대학교,본교,사립,0.0255,0.0
2014,침례신학대학교,본교,사립,0.2883,0.0
2014,칼빈대학교,본교,사립,0.1667,0.0
2014,평택대학교,본교,사립,0.5289,0.0188
2014,포항공과대학교,본교,사립,0.1183,1.3874
2014,한국국제대학교,본교,사립,0.4879,0.03
2014,한국기술교육대학교,본교,사립,0.4603,0.3198
2014,한국산업기술대학교,본교,사립,0.1971,0.1017
2014,한국성서대학교,본교,사립,0.4785,0.1589
2014,한국외국어대학교,본교,사립,0.8457,0.2694
2014,한국항공대학교,본교,사립,0.3147,0.298
2014,한남대학교,본교,사립,0.7101,0.2306
2014,한동대학교,본교,사립,0.3041,0.058
2014,한라대학교,본교,사립,0.3707,0.0376
2014,한려대학교,본교,사립,0.1195,0.002
2014,한림대학교,본교,사립,0.3761,0.4342
2014,한서대학교,본교,사립,0.3382,0.3151
2014,한성대학교,본교,사립,0.6263,0.0955
2014,한세대학교,본교,사립,0.5378,0.025
2014,한신대학교,본교,사립,0.5877,0.0165
2014,한양대학교,본교,사립,0.5904,0.7617
2014,한양사이버대학교,본교,사립,0.5491,0.0452
2014,한일장신대학교,본교,사립,0.556,0.0022
2014,한중대학교,본교,사립,0.0395,0.0
2014,협성대학교,본교,사립,0.7064,0.0264
2014,호남대학교,본교,사립,0.3991,0.0838
2014,호남신학대학교,본교,사립,0.325,0.0
2014,호서대학교,본교,사립,0.5869,0.1565
2014,호원대학교,본교,사립,0.3538,0.0249
2014,홍익대학교,본교,사립,0.6012,0.2029
2014,화신사이버대학교,본교,사립,0.2182,0.0
2015,가야대학교(김해),본교,사립,0.483,0.0522
2015,가천대학교,본교,사립,0.4726,0.4204
2015,가톨릭관동대학교,본교,사립,0.366,0.1891
2015,가톨릭대학교,본교,사립,0.5871,0.2127
2015,감리교신학대학교,본교,사립,0.3889,0.0
2015,강남대학교,본교,사립,0.4986,0.0371
2015,강서대학교,본교,사립,0.2538,0.0328
2015,건국대학교,본교,사립,0.6595,0.6057
2015,건양대학교,본교,사립,0.4197,0.0483
2015,건양사이버대학교,본교,사립,0.2304,0.0
2015,경기대학교,본교,사립,0.7205,0.2801
2015,경남대학교,본교,사립,0.5829,0.1351
2015,경동대학교,본교,사립,0.2964,0.0755
2015,경성대학교,본교,사립,0.4858,0.0858
2015,경운대학교,본교,사립,0.3627,0.0253
2015,경일대학교,본교,사립,0.3668,0.1487
2015,경주대학교,본교,사립,0.3341,0.0508
2015,경희대학교,본교,사립,0.4561,0.6619
2015,경희사이버대학교,본교,사립,0.7423,0.0562
2015,계명대학교,본교,사립,0.643,0.2464
2015,고려대학교,본교,사립,0.4861,0.7775
2015,고려사이버대학교,본교,사립,0.6472,0.0628
2015,고신대학교,본교,사립,0.4036,0.1701
2015,광신대학교,본교,사립,0.06,0.0
2015,광운대학교,본교,사립,0.6692,0.6128
2015,광주가톨릭대학교,본교,사립,0.125,0.0
2015,광주대학교,본교,사립,0.4583,0.0666
2015,광주여자대학교,본교,사립,0.918,0.0792
2015,국민대학교,본교,사립,0.5837,0.2606
2015,국제사이버대학교,본교,사립,0.1902,0.0
2015,극동대학교,본교,사립,0.5228,0.0943
2015,글로벌사이버대학교,본교,사립,0.0,0.0079
2015,금강대학교,본교,사립,0.4357,0.0
2015,김천대학교,본교,사립,0.2553,0.1141
2015,꽃동네대학교,본교,사립,0.5583,0.1149
2015,나사렛대학교,본교,사립,0.4395,0.1188
2015,남부대학교,본교,사립,0.3992,0.2404
2015,남서울대학교,본교,사립,0.7458,0.3123
2015,단국대학교,본교,사립,1.0392,0.1986
2015,대구가톨릭대학교,본교,사립,0.3833,0.1663
2015,대구대학교,본교,사립,0.7538,0.2066
2015,대구사이버대학교,본교,사립,1.0206,0.0213
2015,대구예술대학교,본교,사립,0.2355,0.0319
2015,대구외국어대학교,본교,사립,0.3633,0.0
2015,대구한의대학교,본교,사립,0.4444,0.1306
2015,대신대학교,본교,사립,0.2222,0.0
2015,대전가톨릭대학교,본교,사립,0.0,0.0
2015,대전대학교,본교,사립,0.5222,0.118
2015,대전신학대학교,본교,사립,0.4,0.0
2015,대진대학교,본교,사립,0.6256,0.0809
2015,덕성여자대학교,본교,사립,0.9548,0.1674
2015,동국대학교,본교,사립,0.6337,0.4688
2015,동덕여자대학교,본교,사립,0.5169,0.0861
2015,동명대학교,본교,사립,0.6529,0.166
2015,동서대학교,본교,사립,0.4089,0.0973
2015,동신대학교,본교,사립,0.483,0.069
2015,동아대학교,본교,사립,0.5457,0.2358
2015,동양대학교,본교,사립,0.5465,0.0413
2015,동의대학교,본교,사립,0.6938,0.1057
2015,디지털서울문화예술대학교,본교,사립,0.2433,0.0
2015,루터대학교,본교,사립,0.0673,0.0
2015,명지대학교,본교,사립,0.3176,0.4182
2015,목원대학교,본교,사립,0.4675,0.1535
2015,목포가톨릭대학교,본교,사립,0.3259,0.0
2015,배재대학교,본교,사립,0.535,0.1308
2015,백석대학교,본교,사립,0.5115,0.1237
2015,부산가톨릭대학교,본교,사립,0.7335,0.1515
2015,부산디지털대학교,본교,사립,0.4654,0.0391
2015,부산외국어대학교,본교,사립,0.5484,0.0214
2015,부산장신대학교,본교,사립,0.8072,0.0
2015,사이버한국외국어대학교,본교,사립,0.4547,0.0
2015,삼육대학교,본교,사립,0.7493,0.3369
2015,상명대학교,본교,사립,0.7914,0.1963
2015,상지대학교,본교,사립,0.4499,0.0711
2015,서강대학교,본교,사립,0.5831,0.5404
2015,서경대학교,본교,사립,0.271,0.0597
2015,서남대학교,본교,사립,0.1047,0.0561
2015,서울기독대학교,본교,사립,0.4609,0.0
2015,서울디지털대학교,본교,사립,0.2957,0.0
2015,서울사이버대학교,본교,사립,1.0424,0.0488
2015,서울신학대학교,본교,사립,0.788,0.032
2015,서울여자대학교,본교,사립,0.7259,0.1984
2015,서울장신대학교,본교,사립,0.2931,0.0784
2015,서울한영대학교,본교,사립,0.2832,0.0324
2015,서원대학교,본교,사립,0.9533,0.1739
2015,선문대학교,본교,사립,0.5873,0.2345
2015,성결대학교,본교,사립,0.6605,0.1061
2015,성공회대학교,본교,사립,0.4952,0.0305
2015,성균관대학교,본교,사립,0.4427,0.9842
2015,성신여자대학교,본교,사립,0.8424,0.1407
2015,세명대학교,본교,사립,0.9683,0.2257
2015,세종대학교,본교,사립,0.3443,0.4917
2015,세종사이버대학교,본교,사립,0.4876,0.0238
2015,세한대학교,본교,사립,0.545,0.0327
2015,송원대학교,본교,사립,0.6079,0.0363
2015,수원가톨릭대학교,본교,사립,0.0,0.0
2015,수원대학교,본교,사립,0.2862,0.1091
2015,숙명여자대학교,본교,사립,0.7951,0.2003
2015,순복음총회신학교,본교,사립,0.0,0.0
2015,순천향대학교,본교,사립,0.2947,0.2944
2015,숭실대학교,본교,사립,0.826,0.4116
2015,숭실사이버대학교,본교,사립,0.6553,0.0727
2015,신경대학교,본교,사립,0.9015,0.0329
2015,신라대학교,본교,사립,0.6328,0.146
2015,신한대학교,본교,사립,0.5116,0.0938
2015,아세아연합신학대학교,본교,사립,0.269,0.0
2015,아주대학교,본교,사립,0.3673,0.5806
2015,안양대학교,본교,사립,0.7003,0.0589
2015,연세대학교,본교,사립,0.4032,0.8779
2015,영남대학교,본교,사립,0.5725,0.6329
2015,영남신학대학교,본교,사립,0.5758,0.0
2015,영산대학교,본교,사립,0.5681,0.0898
2015,영산선학대학교,본교,사립,0.0,0.0
2015,예수대학교,본교,사립,0.1889,0.0139
2015,예원예술대학교,본교,사립,0.1993,0.0179
2015,용인대학교,본교,사립,0.463,0.0526
2015,우석대학교,본교,사립,0.4282,0.0776
2015,우송대학교,본교,사립,0.2651,0.1089
2015,울산대학교,본교,사립,0.2376,0.6068
2015,원광대학교,본교,사립,0.6046,0.1734
2015,원광디지털대학교,본교,사립,0.7333,0.0
2015,위덕대학교,본교,사립,0.4374,0.0803
2015,유원대학교,본교,사립,0.3504,0.0534
2015,을지대학교,본교,사립,0.0978,0.2115
2015,이화여자대학교,본교,사립,0.6947,0.423
2015,인제대학교,본교,사립,0.4579,0.3799
2015,인천가톨릭대학교,본교,사립,0.05,0.0
2015,인하대학교,본교,사립,0.4337,0.458
2015,장로회신학대학교,본교,사립,0.7821,0.0256
2015,전주대학교,본교,사립,0.4527,0.163
2015,제주국제대학교,본교,사립,0.5075,0.022
2015,조선대학교,본교,사립,0.705,0.3121
2015,중부대학교,본교,사립,0.6046,0.0959
2015,중앙대학교,본교,사립,0.711,0.659
2015,중앙승가대학교,본교,사립,1.0083,0.0
2015,중원대학교,본교,사립,0.8998,0.1766
2015,차의과학대학교,본교,사립,0.0907,0.2305
2015,창신대학교,본교,사립,0.1995,0.0233
2015,청운대학교,본교,사립,0.5083,0.15
2015,청주대학교,본교,사립,0.7158,0.215
2015,초당대학교,본교,사립,0.4042,0.0525
2015,총신대학교,본교,사립,0.6233,0.0195
2015,추계예술대학교,본교,사립,0.0408,0.0
2015,침례신학대학교,본교,사립,0.5083,0.0
2015,칼빈대학교,본교,사립,0.0,0.0
2015,평택대학교,본교,사립,0.4205,0.0186
2015,포항공과대학교,본교,사립,0.0835,1.3802
2015,한국국제대학교,본교,사립,0.4638,0.0251
2015,한국기술교육대학교,본교,사립,0.7053,0.4165
2015,한국산업기술대학교,본교,사립,0.1658,0.1473
2015,한국성서대학교,본교,사립,0.6236,0.0707
2015,한국열린사이버대학교,본교,사립,0.5542,0.0093
2015,한국외국어대학교,본교,사립,0.7867,0.3605
2015,한국항공대학교,본교,사립,0.3873,0.3934
2015,한남대학교,본교,사립,0.6281,0.2816
2015,한동대학교,본교,사립,0.2969,0.1064
2015,한라대학교,본교,사립,0.253,0.0128
2015,한려대학교,본교,사립,0.3012,0.0658
2015,한림대학교,본교,사립,0.3332,0.4347
2015,한서대학교,본교,사립,0.3152,0.4772
2015,한성대학교,본교,사립,0.5851,0.117
2015,한세대학교,본교,사립,0.7927,0.0288
2015,한신대학교,본교,사립,0.4909,0.0616
2015,한양대학교,본교,사립,0.5371,0.7451
2015,한양사이버대학교,본교,사립,0.6343,0.0763
2015,한일장신대학교,본교,사립,0.4611,0.0044
2015,한중대학교,본교,사립,0.02,0.0015
2015,협성대학교,본교,사립,0.8219,0.0276
2015,호남대학교,본교,사립,0.5267,0.0827
2015,호남신학대학교,본교,사립,0.4211,0.0263
2015,호서대학교,본교,사립,0.458,0.1272
2015,호원대학교,본교,사립,0.3241,0.0344
2015,홍익대학교,본교,사립,0.5531,0.2219
2015,화신사이버대학교,본교,사립,0.0909,0.0
2016,가야대학교(김해),본교,사립,0.5968,0.0526
2016,가천대학교,본교,사립,0.4116,0.4023
2016,가톨릭관동대학교,본교,사립,0.3506,0.1432
2016,가톨릭대학교,본교,사립,0.4977,0.1924
2016,감리교신학대학교,본교,사립,0.6154,0.0
2016,강남대학교,본교,사립,0.5144,0.0613
2016,강서대학교,본교,사립,0.4437,0.0558
2016,건국대학교,본교,사립,0.6433,0.651
2016,건양대학교,본교,사립,0.377,0.0272
2016,건양사이버대학교,본교,사립,0.3625,0.0078
2016,경기대학교,본교,사립,0.6732,0.2808
2016,경남대학교,본교,사립,0.6096,0.1362
2016,경동대학교,본교,사립,0.3002,0.0845
2016,경성대학교,본교,사립,0.4203,0.0769
2016,경운대학교,본교,사립,0.351,0.0313
2016,경일대학교,본교,사립,0.3582,0.1606
2016,경주대학교,본교,사립,0.3907,0.0017
2016,경희대학교,본교,사립,0.4404,0.6545
2016,경희사이버대학교,본교,사립,0.5212,0.0582
2016,계명대학교,본교,사립,0.6309,0.2318
2016,고려대학교,본교,사립,0.4109,0.7991
2016,고려사이버대학교,본교,사립,0.6275,0.112
2016,고신대학교,본교,사립,0.3129,0.1567
2016,광신대학교,본교,사립,0.0,0.0
2016,광운대학교,본교,사립,0.5547,0.5293
2016,광주가톨릭대학교,본교,사립,0.3333,0.0
2016,광주대학교,본교,사립,0.475,0.0606
2016,광주여자대학교,본교,사립,0.9075,0.0666
2016,국민대학교,본교,사립,0.592,0.206
2016,국제사이버대학교,본교,사립,0.1798,0.0
2016,극동대학교,본교,사립,0.5146,0.1218
2016,글로벌사이버대학교,본교,사립,0.0,0.0
2016,금강대학교,본교,사립,0.8111,0.0083
2016,김천대학교,본교,사립,0.2158,0.1103
2016,꽃동네대학교,본교,사립,0.4595,0.0
2016,나사렛대학교,본교,사립,0.3409,0.0461
2016,남부대학교,본교,사립,0.4521,0.0785
2016,남서울대학교,본교,사립,0.6601,0.2755
2016,단국대학교,본교,사립,1.0345,0.1976
2016,대구가톨릭대학교,본교,사립,0.4449,0.2323
2016,대구대학교,본교,사립,0.7706,0.2176
2016,대구사이버대학교,본교,사립,0.7875,0.0154
2016,대구예술대학교,본교,사립,0.0656,0.0
2016,대구외국어대학교,본교,사립,0.2571,0.0
2016,대구한의대학교,본교,사립,0.3864,0.1197
2016,대신대학교,본교,사립,0.0833,0.0
2016,대전가톨릭대학교,본교,사립,0.0,0.0
2016,대전대학교,본교,사립,0.547,0.0941
2016,대전신학대학교,본교,사립,0.5556,0.0
2016,대진대학교,본교,사립,0.5493,0.0666
2016,덕성여자대학교,본교,사립,0.9406,0.1845
2016,동국대학교,본교,사립,0.5349,0.4318
2016,동덕여자대학교,본교,사립,0.5941,0.0834
2016,동명대학교,본교,사립,0.4962,0.1139
2016,동서대학교,본교,사립,0.3563,0.0744
2016,동신대학교,본교,사립,0.4073,0.0873
2016,동아대학교,본교,사립,0.5555,0.2404
2016,동양대학교,본교,사립,0.5961,0.0534
2016,동의대학교,본교,사립,0.5337,0.0719
2016,디지털서울문화예술대학교,본교,사립,0.058,0.0
2016,루터대학교,본교,사립,0.1032,0.0
2016,명지대학교,본교,사립,0.1948,0.446
2016,목원대학교,본교,사립,0.674,0.1127
2016,목포가톨릭대학교,본교,사립,0.377,0.0
2016,배재대학교,본교,사립,0.4064,0.1069
2016,백석대학교,본교,사립,0.4291,0.0738
2016,부산가톨릭대학교,본교,사립,0.724,0.2104
2016,부산디지털대학교,본교,사립,0.2882,0.0471
2016,부산외국어대학교,본교,사립,0.5714,0.0151
2016,부산장신대학교,본교,사립,0.6987,0.0
2016,사이버한국외국어대학교,본교,사립,0.45,0.0313
2016,삼육대학교,본교,사립,0.6217,0.25
2016,상명대학교,본교,사립,0.7984,0.1848
2016,상지대학교,본교,사립,0.4455,0.0439
2016,서강대학교,본교,사립,0.5202,0.4711
2016,서경대학교,본교,사립,0.2872,0.0664
2016,서남대학교,본교,사립,0.0941,0.1034
2016,서울기독대학교,본교,사립,0.3144,0.0303
2016,서울디지털대학교,본교,사립,0.6979,0.0
2016,서울사이버대학교,본교,사립,0.9319,0.0607
2016,서울신학대학교,본교,사립,0.6601,0.0
2016,서울여자대학교,본교,사립,0.7339,0.1416
2016,서울장신대학교,본교,사립,0.2675,0.0
2016,서울한영대학교,본교,사립,0.2717,0.0155
2016,서원대학교,본교,사립,0.8608,0.1284
2016,선문대학교,본교,사립,0.557,0.2803
2016,성결대학교,본교,사립,0.9698,0.1065
2016,성공회대학교,본교,사립,0.4587,0.081
2016,성균관대학교,본교,사립,0.3744,0.956
2016,성신여자대학교,본교,사립,0.7913,0.1506
2016,세명대학교,본교,사립,0.8268,0.1906
2016,세종대학교,본교,사립,0.3389,0.4532
2016,세종사이버대학교,본교,사립,0.2882,0.0368
2016,세한대학교,본교,사립,0.6188,0.1239
2016,송원대학교,본교,사립,0.9196,0.0995
2016,수원가톨릭대학교,본교,사립,0.1111,0.0
2016,수원대학교,본교,사립,0.2946,0.0862
2016,숙명여자대학교,본교,사립,0.7029,0.2333
2016,순복음총회신학교,본교,사립,0.0,0.0
2016,순천향대학교,본교,사립,0.2314,0.254
2016,숭실대학교,본교,사립,0.8698,0.413
2016,숭실사이버대학교,본교,사립,0.5512,0.0
2016,신경대학교,본교,사립,0.8099,0.0159
2016,신라대학교,본교,사립,0.5027,0.1027
2016,신한대학교,본교,사립,0.3838,0.0746
2016,아세아연합신학대학교,본교,사립,0.6017,0.0
2016,아주대학교,본교,사립,0.3224,0.5529
2016,안양대학교,본교,사립,0.6102,0.0556
2016,연세대학교,본교,사립,0.3607,0.8574
2016,영남대학교,본교,사립,0.5776,0.689
2016,영남신학대학교,본교,사립,0.6935,0.0108
2016,영산대학교,본교,사립,0.6369,0.1315
2016,영산선학대학교,본교,사립,0.0,0.0
2016,예수대학교,본교,사립,0.1638,0.0986
2016,예원예술대학교,본교,사립,0.1685,0.0041
2016,용인대학교,본교,사립,0.4718,0.0633
2016,우석대학교,본교,사립,0.5152,0.0763
2016,우송대학교,본교,사립,0.2632,0.1278
2016,울산대학교,본교,사립,0.2209,0.5916
2016,원광대학교,본교,사립,0.5238,0.1515
2016,원광디지털대학교,본교,사립,0.5,0.0
2016,위덕대학교,본교,사립,0.5199,0.0789
2016,유원대학교,본교,사립,0.2057,0.0873
2016,을지대학교,본교,사립,0.078,0.2009
2016,이화여자대학교,본교,사립,0.6215,0.4548
2016,인제대학교,본교,사립,0.3235,0.2248
2016,인천가톨릭대학교,본교,사립,0.1364,0.0
2016,인하대학교,본교,사립,0.4934,0.5124
2016,장로회신학대학교,본교,사립,0.9114,0.0253
2016,전주대학교,본교,사립,0.449,0.1553
2016,제주국제대학교,본교,사립,0.6708,0.0054
2016,조선대학교,본교,사립,0.6978,0.3085
2016,중부대학교,본교,사립,0.4873,0.1207
2016,중앙대학교,본교,사립,0.6313,0.6443
2016,중앙승가대학교,본교,사립,0.8553,0.0
2016,중원대학교,본교,사립,1.0169,0.2477
2016,차의과학대학교,본교,사립,0.0978,0.3181
2016,창신대학교,본교,사립,0.448,0.0353
2016,청운대학교,본교,사립,0.4256,0.1053
2016,청주대학교,본교,사립,0.7229,0.1949
2016,초당대학교,본교,사립,0.2849,0.0356
2016,총신대학교,본교,사립,0.7299,0.0272
2016,추계예술대학교,본교,사립,0.0459,0.0
2016,침례신학대학교,본교,사립,0.3765,0.0
2016,칼빈대학교,본교,사립,0.0208,0.0
2016,평택대학교,본교,사립,0.5895,0.0098
2016,포항공과대학교,본교,사립,0.0501,1.16
2016,한국국제대학교,본교,사립,0.5268,0.0415
2016,한국기술교육대학교,본교,사립,0.4321,0.3185
2016,한국산업기술대학교,본교,사립,0.1049,0.1225
2016,한국성서대학교,본교,사립,0.5066,0.069
2016,한국열린사이버대학교,본교,사립,0.2867,0.0
2016,한국외국어대학교,본교,사립,0.8123,0.2706
2016,한국항공대학교,본교,사립,0.3389,0.3686
2016,한남대학교,본교,사립,0.6449,0.2023
2016,한동대학교,본교,사립,0.3596,0.1011
2016,한라대학교,본교,사립,0.3989,0.0323
2016,한려대학교,본교,사립,0.1769,0.0267
2016,한림대학교,본교,사립,0.3253,0.4038
2016,한서대학교,본교,사립,0.2809,0.2876
2016,한성대학교,본교,사립,0.5217,0.1311
2016,한세대학교,본교,사립,0.7342,0.0455
2016,한신대학교,본교,사립,0.5575,0.0671
2016,한양대학교,본교,사립,0.4764,0.7012
2016,한양사이버대학교,본교,사립,0.6781,0.0208
2016,한일장신대학교,본교,사립,0.487,0.0089
2016,한중대학교,본교,사립,0.0149,0.0
2016,협성대학교,본교,사립,0.6639,0.0409
2016,호남대학교,본교,사립,0.4601,0.0619
2016,호남신학대학교,본교,사립,0.3026,0.0263
2016,호서대학교,본교,사립,0.539,0.1622
2016,호원대학교,본교,사립,0.3887,0.0647
2016,홍익대학교,본교,사립,0.5546,0.2405
2016,화신사이버대학교,본교,사립,0.0,0.0
2017,가야대학교(김해),본교,사립,0.5517,0.0456
2017,가천대학교,본교,사립,0.4,0.4389
2017,가톨릭관동대학교,본교,사립,0.4035,0.1895
2017,가톨릭대학교,본교,사립,0.6425,0.1894
2017,감리교신학대학교,본교,사립,0.4,0.0
2017,강남대학교,본교,사립,0.6511,0.0801
2017,강서대학교,본교,사립,0.4856,0.0659
2017,건국대학교,본교,사립,0.5999,0.5998
2017,건양대학교,본교,사립,0.5033,0.0393
2017,건양사이버대학교,본교,사립,0.4865,0.0089
2017,경기대학교,본교,사립,0.6868,0.3061
2017,경남대학교,본교,사립,0.647,0.0956
2017,경동대학교,본교,사립,0.197,0.014
2017,경성대학교,본교,사립,0.4737,0.0807
2017,경운대학교,본교,사립,0.3845,0.0195
2017,경일대학교,본교,사립,0.3461,0.145
2017,경주대학교,본교,사립,0.3996,0.025
2017,경희대학교,본교,사립,0.4636,0.6341
2017,경희사이버대학교,본교,사립,0.7442,0.0558
2017,계명대학교,본교,사립,0.5593,0.2564
2017,고려대학교,본교,사립,0.378,0.7521
2017,고려사이버대학교,본교,사립,0.6731,0.0466
2017,고신대학교,본교,사립,0.3154,0.1784
2017,광신대학교,본교,사립,0.0833,0.0
2017,광운대학교,본교,사립,0.6755,0.5574
2017,광주가톨릭대학교,본교,사립,0.3333,0.0
2017,광주대학교,본교,사립,0.4956,0.0978
2017,광주여자대학교,본교,사립,0.811,0.0593
2017,국민대학교,본교,사립,0.6023,0.2549
2017,국제사이버대학교,본교,사립,0.2833,0.0
2017,극동대학교,본교,사립,0.5059,0.1095
2017,글로벌사이버대학교,본교,사립,0.0104,0.0
2017,금강대학교,본교,사립,0.4012,0.0357
2017,김천대학교,본교,사립,0.1964,0.0562
2017,꽃동네대학교,본교,사립,0.5924,0.1023
