공시연도,대표학교코드,학교코드,학교명,본분교명,대학구분,학교종류,설립유형,지역명,학교상태,입학정원(학부),재학생수(학부),신입생경쟁률(학부),신입생충원율(학부),신입생충원율(학부)_기준년도,재학생충원율,재학생충원율_확보상태,raw_source_url
2026,0000579,0000579,ICT폴리텍대학,본교,전문대학,기능대학,사립,경기,기존,160,260,2.1,83.8,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0002748,0002749,가야대학교(고령),제2캠퍼스,대학,대학교,사립,경북,기존,0,0,0,0.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0002748,0002748,가야대학교(김해),본교,대학,대학교,사립,경남,기존,405,1610,5.2,95.1,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000063,0000063,가천대학교,본교,대학,대학교,사립,경기,기존,4071,22520,22.9,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000072,0000072,가톨릭관동대학교,본교,대학,대학교,사립,강원,기존,1815,5229,4.9,82.7,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000215,0000215,가톨릭꽃동네대학교,본교,대학,대학교,사립,충북,기존,108,418,5.3,96.4,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000046,0000049,가톨릭대학교,제3캠퍼스,대학,대학교,사립,서울,기존,50,197,1.7,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000046,0000048,가톨릭대학교,제2캠퍼스,대학,대학교,사립,서울,기존,173,912,29.4,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000046,0000046,가톨릭대학교,본교,대학,대학교,사립,경기,기존,1574,7843,15.6,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000410,0000410,가톨릭상지대학교,본교,전문대학,전문대학,사립,경북,기존,516,1732,3.8,94.8,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000050,0000050,감리교신학대학교,본교,대학,대학교,사립,서울,기존,192,564,1.9,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000051,0000051,강남대학교,본교,대학,대학교,사립,경기,기존,1491,6522,8.4,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000433,0000433,강동대학교,본교,전문대학,전문대학,사립,충북,기존,1191,3376,3.2,95.3,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000514,0000514,강릉영동대학교,본교,전문대학,전문대학,사립,강원,기존,774,3144,2.7,83.4,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000079,0000079,강서대학교,본교,대학,대학교,사립,서울,기존,277,1742,10.4,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000548,0000548,강원관광대학교,본교,전문대학,전문대학,사립,강원,폐교,0,0,0,0.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000003,0003364,강원대학교,제4캠퍼스,대학,대학교,국립,강원,신설,0,0,0,0.0,-,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000003,0000003,강원대학교,본교,대학,대학교,국립,강원,기존,3197,14157,9.3,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000003,0000004,강원대학교,제2캠퍼스,대학,대학교,국립,강원,기존,1309,4817,5.3,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000003,0003363,강원대학교,제3캠퍼스,대학,대학교,국립,강원,신설,0,0,0,0.0,-,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0002639,0002639,강원도립대학교,본교,전문대학,전문대학,공립,강원,기존,314,583,3.1,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000663,0000663,개신대학원대학교,본교,대학원대학,전문대학원,사립,서울,기존,40,273,-,105.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000412,0000412,거제대학교,본교,전문대학,전문대학,사립,경남,기존,357,1072,4.8,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000052,0000052,건국대학교,본교,대학,대학교,사립,서울,기존,3000,15960,21.7,99.9,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000052,0000053,건국대학교(글로컬),분교,대학,대학교,사립,충북,기존,1629,7190,10.8,99.9,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000643,0000643,건신대학원대학교,본교,대학원대학,전문대학원,사립,대전,기존,90,164,-,84.4,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000054,0000054,건양대학교,본교,대학,대학교,사립,충남,기존,667,2531,5.1,99.4,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000054,0000055,건양대학교,제2캠퍼스,대학,대학교,사립,대전,기존,1015,3841,6.8,99.8,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000335,0000335,건양사이버대학교,본교,대학,사이버대학(대학),사립,대전,기존,1068,4078,1.2,77.1,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000560,0000560,경기과학기술대학교,본교,전문대학,전문대학,사립,경기,기존,1330,3919,6.6,92.7,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000056,0000058,경기대학교,제2캠퍼스,대학,대학교,사립,서울,기존,328,1841,25.5,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000056,0000056,경기대학교,본교,대학,대학교,사립,경기,기존,2618,11891,13.1,99.4,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000035,0000035,경남과학기술대학교,본교,대학,대학교,국립,경남,폐교,0,1285,0,0.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000059,0000059,경남대학교,본교,대학,대학교,사립,경남,기존,1960,8352,4.8,96.3,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000402,0000402,경남도립거창대학,본교,전문대학,전문대학,공립,경남,폐교,344,845,3.1,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000403,0000403,경남도립남해대학,본교,전문대학,전문대학,공립,경남,폐교,340,798,3.1,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0002640,0002640,경남정보대학교,본교,전문대학,전문대학,사립,부산,기존,1965,5418,6,81.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000060,0002573,경동대학교,제2캠퍼스,대학,대학교,사립,강원,기존,0,0,0,0.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000060,0002574,경동대학교,제3캠퍼스,대학,대학교,사립,강원,기존,842,3566,5.8,99.9,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000060,0000060,경동대학교,본교,대학,대학교,사립,강원,기존,0,1126,0,0.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000060,0002744,경동대학교,제4캠퍼스,대학,대학교,사립,경기,기존,713,2453,6.7,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000416,0000416,경민대학교,본교,전문대학,전문대학,사립,경기,기존,1470,5112,5.8,99.4,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0002641,0002641,경복대학교,본교,전문대학,전문대학,사립,경기,기존,1786,6253,9.3,97.7,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000456,0000456,경북과학대학교,본교,전문대학,전문대학,사립,경북,기존,667,2266,1.9,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000005,0000005,경북대학교,본교,대학,대학교,국립,대구,기존,5269,22562,11.3,99.9,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000405,0000405,경북도립대학교,본교,전문대학,전문대학,공립,경북,폐교,0,358,0,0.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000438,0000438,경북보건대학교,본교,전문대학,전문대학,사립,경북,기존,356,1306,5,94.9,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0002642,0002642,경북전문대학교,본교,전문대학,전문대학,사립,경북,기존,796,2605,3.7,81.2,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000007,0000007,경상국립대학교,본교,대학,대학교,국립,경남,기존,4452,16424,6.9,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000062,0000062,경성대학교,본교,대학,대학교,사립,부산,기존,2765,12568,6.5,99.7,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000668,0000668,경안대학원대학교,본교,대학원대학,전문대학원,사립,경북,기존,50,64,-,56.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000244,0000244,경운대학교,본교,대학,대학교,사립,경북,기존,1184,5074,4.1,99.9,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000285,0000285,경운대학교(산업대),본교,대학,산업대학,사립,경북,폐교,0,0,0,0.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000256,0000256,경인교육대학교,본교,대학,교육대학,국립,인천,기존,526,1132,5.7,99.2,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000256,0000257,경인교육대학교,제2캠퍼스,대학,교육대학,국립,경기,기존,0,1161,0,0.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000422,0000422,경인여자대학교,본교,전문대학,전문대학,사립,인천,기존,1305,3623,7.5,96.6,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000064,0000064,경일대학교,본교,대학,대학교,사립,경북,기존,1521,6930,4.9,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000066,0000066,경희대학교,본교,대학,대학교,사립,서울,기존,4873,25573,16.2,99.6,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000318,0000318,경희사이버대학교,본교,대학,사이버대학(대학),사립,서울,기존,3000,10615,.8,63.8,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000068,0000068,계명대학교,본교,대학,대학교,사립,대구,기존,4663,20491,7.2,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000425,0000425,계명문화대학교,본교,전문대학,전문대학,사립,대구,기존,2018,4449,4.4,94.6,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0002643,0002643,계약신학대학원대학교,본교,대학원대학,전문대학원,사립,경기,폐교,0,0,-,0.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000426,0000426,계원예술대학교,본교,전문대학,전문대학,사립,경기,기존,994,2753,5,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000069,0000069,고려대학교,본교,대학,대학교,사립,서울,기존,4142,21772,14.7,98.9,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000069,0000070,고려대학교(세종),분교,대학,대학교,사립,세종,기존,1626,6714,8.6,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000328,0000328,고려사이버대학교,본교,대학,사이버대학(대학),사립,서울,기존,2449,10301,1.8,92.4,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000071,0000071,고신대학교,본교,대학,대학교,사립,부산,기존,753,3263,6.8,98.5,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000251,0000251,공주교육대학교,본교,대학,교육대학,국립,충남,기존,354,1365,5,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000664,0000664,과학기술연합대학원대학교,본교,대학원대학,전문대학원,기타,대전,기존,390,1542,-,90.5,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000073,0000073,광신대학교,본교,대학,대학교,사립,광주,기존,105,436,1.4,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000428,0000428,광양보건대학교,본교,전문대학,전문대학,사립,전남,기존,373,114,.5,11.5,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000074,0000074,광운대학교,본교,대학,대학교,사립,서울,기존,1823,8414,14.3,99.7,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000075,0000075,광주가톨릭대학교,본교,대학,대학교,사립,전남,기존,40,61,.6,50.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000381,0000381,광주과학기술원,본교,대학,대학교,특별법법인,광주,기존,200,920,18.3,111.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000252,0000252,광주교육대학교,본교,대학,교육대학,국립,광주,기존,326,1257,4.7,99.7,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000231,0000231,광주대학교,본교,대학,대학교,사립,광주,기존,1363,4900,5.7,90.6,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000429,0000429,광주보건대학교,본교,전문대학,전문대학,사립,광주,기존,1105,3546,4.4,93.4,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000076,0000076,광주여자대학교,본교,대학,대학교,사립,광주,기존,912,3239,4.3,97.4,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000430,0000430,구미대학교,본교,전문대학,전문대학,사립,경북,기존,1351,6249,3.8,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0002857,0002857,구세군사관대학원대학교,본교,대학원대학,특수대학원,사립,경기,기존,40,19,-,15.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000571,0000571,구세군사관학교,본교,전문대학,각종학교(전문),사립,경기,폐교,0,0,0,0.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000001,0000002,국립강릉원주대학교,제2캠퍼스,대학,대학교,국립,강원,폐교,489,1958,7.4,99.8,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000001,0000001,국립강릉원주대학교,본교,대학,대학교,국립,강원,폐교,1241,4723,6.8,99.2,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000021,0000021,국립경국대학교,본교,대학,대학교,국립,경북,기존,1539,4602,3.6,90.3,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000008,0000008,국립공주대학교,본교,대학,대학교,국립,충남,기존,2815,12357,9.2,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000009,0000009,국립군산대학교,본교,대학,대학교,국립,전북,기존,1723,6221,4.4,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000010,0000010,국립금오공과대학교,본교,대학,대학교,국립,경북,기존,1239,4895,5,99.6,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000011,0000011,국립목포대학교,본교,대학,대학교,국립,전남,기존,1484,5664,5.5,99.9,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000011,0003312,국립목포대학교(담양캠퍼스),제2캠퍼스,대학,대학교,국립,전남,기존,0,0,0,0.0,-,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000012,0000012,국립목포해양대학교,본교,대학,대학교,국립,전남,기존,692,2646,7.2,99.9,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000013,0000013,국립부경대학교,본교,대학,대학교,국립,부산,기존,3338,15131,8.9,99.8,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000020,0000020,국립순천대학교,본교,대학,대학교,국립,전남,기존,1573,6352,5.2,99.7,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0002928,0002928,국립암센터국제암대학원대학교,본교,대학원대학,전문대학원,특별법법인,경기,기존,30,70,-,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000028,0000028,국립창원대학교,본교,대학,대학교,국립,경남,기존,1742,7401,6.5,99.5,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000028,0003297,국립창원대학교(거창캠퍼스),제2캠퍼스,대학,대학교,국립,경남,기존,0,0,0,0.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000028,0003298,국립창원대학교(남해캠퍼스),제3캠퍼스,대학,대학교,국립,경남,신설,0,0,0,0.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000034,0000034,국립한국교통대학교,본교,대학,대학교,국립,충북,기존,1911,7950,6.9,99.9,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
