공시연도,대표학교코드,학교코드,학교명,본분교명,대학구분,학교종류,설립유형,지역명,학교상태,입학정원(학부),재학생수(학부),신입생경쟁률(학부),신입생충원율(학부),신입생충원율(학부)_기준년도,재학생충원율,재학생충원율_확보상태,raw_source_url
2026,0000033,0000033,국립한국해양대학교,본교,대학,대학교,국립,부산,기존,1372,6326,8,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000039,0000039,국립한밭대학교,본교,대학,대학교,국립,대전,기존,1901,8243,8.7,98.8,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000078,0000078,국민대학교,본교,대학,대학교,사립,서울,기존,2966,14502,11.6,99.8,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000657,0000657,국제뇌교육종합대학원대학교,본교,대학원대학,전문대학원,사립,충남,기존,130,280,-,110.8,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000549,0000549,국제대학교,본교,전문대학,전문대학,사립,경기,기존,1155,2216,6.1,67.4,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000655,0000655,국제법률경영대학원대학교,본교,대학원대학,전문대학원,사립,경기,기존,106,39,-,0.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000319,0000319,국제사이버대학교,본교,대학,사이버대학(대학),사립,경기,기존,900,3649,1.4,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000656,0000656,국제언어대학원대학교,본교,대학원대학,전문대학원,사립,서울,기존,50,212,-,66.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0002971,0002971,군산간호대학교,본교,전문대학,전문대학,사립,전북,기존,221,1094,5.1,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000432,0000432,군장대학교,본교,전문대학,전문대학,사립,전북,기존,635,2084,1.9,93.5,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000080,0000080,극동대학교,본교,대학,대학교,사립,충북,기존,900,3165,4.1,81.9,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000334,0000334,글로벌사이버대학교,본교,대학,사이버대학(대학),사립,충남,기존,1040,2457,.9,67.6,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000224,0000224,금강대학교,본교,대학,대학교,사립,충남,기존,110,62,.4,10.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0002972,0002972,기독간호대학교,본교,전문대학,전문대학,사립,광주,기존,135,602,6.9,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000241,0000241,김천대학교,본교,대학,대학교,사립,경북,기존,634,2319,4.3,97.2,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000440,0000440,김포대학교,본교,전문대학,전문대학,사립,경기,기존,1085,2567,6.4,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000569,0000569,김해대학교,본교,전문대학,전문대학,사립,경남,기존,464,1347,4.8,87.3,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000081,0000081,나사렛대학교,본교,대학,대학교,사립,충남,기존,1171,4494,5.1,99.9,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000435,0000435,나주대학교,본교,전문대학,전문대학,사립,전남,기존,800,1605,1.1,91.1,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000216,0000216,남부대학교,본교,대학,대학교,사립,광주,기존,617,2364,5,99.2,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000245,0000245,남서울대학교,본교,대학,대학교,사립,충남,기존,2202,8922,7,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000276,0000276,남서울대학교(산업대),본교,대학,산업대학,사립,충남,폐교,0,0,0,0.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000441,0000441,농협대학교,본교,전문대학,전문대학,사립,경기,기존,58,380,11.3,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0002818,0002818,능인대학원대학교,본교,대학원대학,전문대학원,사립,경기,기존,40,59,-,82.5,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000082,0000082,단국대학교,본교,대학,대학교,사립,경기,기존,2275,11372,14.9,99.6,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000082,0002726,단국대학교,제2캠퍼스,대학,대학교,사립,충남,기존,2391,10548,10.1,99.5,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000442,0000442,대경대학교,본교,전문대학,전문대학,사립,경북,기존,1422,3793,3.6,95.7,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000088,0000088,대구가톨릭대학교,본교,대학,대학교,사립,경북,기존,2508,11320,6.9,99.9,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000382,0000382,대구경북과학기술원,본교,대학,대학교,특별법법인,대구,기존,200,921,28.5,96.5,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000443,0000443,대구공업대학교,본교,전문대학,전문대학,사립,대구,기존,530,1278,2.4,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000446,0000446,대구과학대학교,본교,전문대학,전문대학,사립,대구,기존,1539,4379,4.3,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000253,0000253,대구교육대학교,본교,대학,교육대학,국립,대구,기존,383,1514,5.8,99.7,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000084,0000084,대구대학교,본교,대학,대학교,사립,경북,기존,3850,15459,5.3,99.8,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0002644,0002644,대구미래대학교,본교,전문대학,전문대학,사립,경북,폐교,0,0,0,0.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000444,0000444,대구보건대학교,본교,전문대학,전문대학,사립,대구,기존,2120,6580,7,96.7,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000320,0000320,대구사이버대학교,본교,대학,사이버대학(대학),사립,경북,기존,1500,3212,.6,35.7,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000087,0000087,대구예술대학교,본교,대학,대학교,사립,경북,기존,300,250,.6,6.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000225,0000225,대구외국어대학교,본교,대학,대학교,사립,경북,폐교,0,0,0,0.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000061,0000061,대구한의대학교,본교,대학,대학교,사립,경북,기존,1400,6961,6,99.9,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000546,0000546,대덕대학교,본교,전문대학,전문대학,사립,대전,기존,1209,1590,2.4,62.4,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000447,0000447,대동대학교,본교,전문대학,전문대학,사립,부산,기존,398,1487,7.5,92.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000448,0000448,대림대학교,본교,전문대학,전문대학,사립,경기,기존,2214,6713,6.4,98.6,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000093,0000093,대신대학교,본교,대학,대학교,사립,경북,기존,150,1335,2.5,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000449,0000449,대원대학교,본교,전문대학,전문대학,사립,충북,기존,737,1957,4.1,67.9,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000094,0000094,대전가톨릭대학교,본교,대학,대학교,사립,세종,기존,40,35,.4,30.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000453,0000453,대전과학기술대학교,본교,전문대학,전문대학,사립,대전,기존,1272,3991,4.8,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000095,0000095,대전대학교,본교,대학,대학교,사립,대전,기존,1782,7823,6.8,99.9,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000451,0000451,대전보건대학교,본교,전문대학,전문대학,사립,대전,기존,1422,4116,7.1,94.2,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000238,0000238,대전신학대학교,본교,대학,대학교,사립,대전,기존,32,48,.5,34.4,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000097,0000097,대진대학교,본교,대학,대학교,사립,경기,기존,1737,7751,6.2,99.9,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000641,0000641,대한신학대학원대학교,본교,대학원대학,전문대학원,사립,경기,기존,62,243,-,98.4,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000099,0000099,덕성여자대학교,본교,대학,대학교,사립,서울,기존,1215,5566,15.5,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000460,0000460,동강대학교,본교,전문대학,전문대학,사립,광주,기존,945,2330,2.7,91.8,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000100,0000100,동국대학교,본교,대학,대학교,사립,서울,기존,2836,13841,18.7,99.9,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000100,0000101,동국대학교(WISE),분교,대학,대학교,사립,경북,기존,1825,6898,6.3,99.9,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000457,0000457,동남보건대학교,본교,전문대학,전문대학,사립,경기,기존,1315,4633,10.8,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000102,0000102,동덕여자대학교,본교,대학,대학교,사립,서울,기존,1577,6392,15.8,99.9,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000235,0000235,동명대학교,본교,대학,대학교,사립,부산,기존,1424,6761,5.8,97.1,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000669,0000669,동방문화대학원대학교,본교,대학원대학,전문대학원,사립,서울,기존,66,327,-,115.2,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000459,0000459,동부산대학교,본교,전문대학,전문대학,사립,부산,폐교,0,0,0,0.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000103,0000103,동서대학교,본교,대학,대학교,사립,부산,기존,2094,8582,5.2,100.2,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000450,0000450,동서울대학교,본교,전문대학,전문대학,사립,경기,기존,2289,5754,7.7,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000104,0000104,동신대학교,본교,대학,대학교,사립,전남,기존,1459,5571,4,93.5,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000105,0000105,동아대학교,본교,대학,대학교,사립,부산,기존,4159,17634,6.3,99.9,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000461,0000461,동아방송예술대학교,본교,전문대학,전문대학,사립,경기,기존,823,3015,17.5,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000462,0000462,동아보건대학교,본교,전문대학,전문대학,사립,전남,기존,350,804,2.3,78.6,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000106,0000106,동양대학교,본교,대학,대학교,사립,경북,기존,1010,4241,5.4,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000463,0000463,동양미래대학교,본교,전문대학,전문대학,사립,서울,기존,2135,5617,7,99.1,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000464,0000464,동우대학,본교,전문대학,전문대학,사립,강원,폐교,0,0,0,0.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000509,0000509,동원과학기술대학교,본교,전문대학,전문대학,사립,경남,기존,699,2247,4,91.8,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000465,0000465,동원대학교,본교,전문대학,전문대학,사립,경기,기존,1260,3539,5,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000466,0000466,동의과학대학교,본교,전문대학,전문대학,사립,부산,기존,1258,4050,8.1,94.8,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000107,0000107,동의대학교,본교,대학,대학교,사립,부산,기존,3589,14302,5.2,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000469,0000469,두원공과대학교,본교,전문대학,전문대학,사립,경기,기존,1436,2105,5.1,58.6,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000330,0000330,디지털서울문화예술대학교,본교,대학,사이버대학(대학),사립,서울,기존,990,2854,3.1,80.1,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000108,0000108,루터대학교,본교,대학,대학교,사립,경기,기존,85,300,3.3,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000470,0000470,마산대학교,본교,전문대학,전문대학,사립,경남,기존,1856,4922,6.2,82.3,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000109,0000111,명지대학교,제2캠퍼스,대학,대학교,사립,서울,기존,1263,7530,12.4,99.9,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000109,0000109,명지대학교,본교,대학,대학교,사립,경기,기존,1264,5741,11.3,99.9,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000473,0000473,명지전문대학,본교,전문대학,전문대학,사립,서울,기존,2491,6571,11,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000112,0000112,목원대학교,본교,대학,대학교,사립,대전,기존,1840,7390,6.3,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000221,0000221,목포가톨릭대학교,본교,대학,대학교,사립,전남,기존,120,463,4,94.2,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000474,0000474,목포과학대학교,본교,전문대학,전문대학,사립,전남,기존,897,2423,2,91.6,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000475,0000475,문경대학교,본교,전문대학,전문대학,사립,경북,기존,259,630,3.6,68.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000113,0000113,배재대학교,본교,대학,대학교,사립,대전,기존,1798,7344,6.6,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000476,0000476,배화여자대학교,본교,전문대학,전문대학,사립,서울,기존,1070,2646,7.5,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000178,0000178,백석대학교,본교,대학,대학교,사립,충남,기존,2790,11574,8,100.0,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000543,0000543,백석문화대학교,본교,전문대학,전문대학,사립,충남,기존,1393,3644,5.5,90.8,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000477,0000477,백제예술대학교,본교,전문대학,전문대학,사립,전북,기존,387,663,2.7,87.9,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000642,0000642,베뢰아국제대학원대학교,본교,대학원대학,전문대학원,사립,서울,기존,40,34,-,27.5,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000114,0000114,부산가톨릭대학교,본교,대학,대학교,사립,부산,기존,705,3449,7.1,99.4,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000479,0000479,부산경상대학교,본교,전문대학,전문대학,사립,부산,기존,840,1517,2.5,61.3,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000481,0000481,부산과학기술대학교,본교,전문대학,전문대학,사립,부산,기존,1194,3981,6,94.4,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000254,0000254,부산교육대학교,본교,대학,교육대학,국립,부산,기존,313,1368,5.2,99.4,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000014,0000014,부산대학교,본교,대학,대학교,국립,부산,기존,4498,19900,9,99.8,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000321,0000321,부산디지털대학교,본교,대학,사이버대학(대학),사립,부산,기존,1000,2859,1.1,82.2,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000467,0000467,부산보건대학교,본교,전문대학,전문대학,사립,부산,기존,788,2367,8.5,85.5,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
2026,0000480,0000480,부산여자대학교,본교,전문대학,전문대학,사립,부산,기존,618,1774,4.9,96.4,2025,,대학주요정보 엔드포인트 미제공: StudentService API 또는 학생 현황 원자료 필요,https://www.academyinfo.go.kr/main/main2130/selectSchlList.do
