공시연도,대표학교코드,학교코드,학교명,본분교명,대학구분,학교종류,설립유형,설립구분,소재지유형,지역명,학교상태,기준년도,입학정원(학부),재학생수(학부),졸업생수(학부),전임교원수,연구비(교내),연구비(교외),대응자금(교내),대응자금(교외),교내 합계,교외 합계,전임교원 1인당 연구비(교내),전임교원 1인당 연구비(교외)
2022,40,40,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2021,1737,8674,2064.0,447,4466907,48771487,200551,55000,4667458,48826487,10441.7,109231.5
2022,126,126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,1645,7008,1685.0,232,518890,8787965,33000,6000,551890,8793965,2378.8,37905.0
2022,205,205,서울한영대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,180,655,145.0,33,50000,44040,0,0,50000,44040,1515.2,1334.5
2022,132,132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,502,1931,460.0,88,36400,1789513,37250,0,73650,1789513,836.9,20335.4
2022,133,133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,3335,18298,4664.0,1525,26379653,409635762,7035815,2979228,33415468,412614990,21911.8,270567.2
2022,136,136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,2232,8873,2346.0,326,1063380,7819232,67000,0,1130380,7819232,3467.4,23985.4
2022,138,138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,2400,11688,2853.0,550,1778125,80719186,1394494,314845,3172619,81034031,5768.4,147334.6
2022,141,141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,2150,9830,2588.0,432,917250,28990144,459706,7800,1376956,28997944,3187.4,67124.9
2022,143,143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,2700,13864,3346.0,510,3614823,47583247,2801652,113800,6416475,47697047,12581.3,93523.6
2022,149,149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,3457,19239,4351.0,1731,24230237,470855735,1898563,3207879,26128800,474063614,15094.6,273866.9
2022,163,163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,3127,15281,3935.0,989,9954460,113568070,1868825,40000,11823285,113608070,11954.8,114871.7
2022,170,170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,150,616,178.0,80,271300,141121,0,0,271300,141121,3391.3,1764.0
2022,175,175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,3250,18110,4879.0,968,10765687,128405091,2574707,10125476,13340394,138530567,13781.4,143110.1
2022,180,180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,307,1466,452.0,123,127000,1347882,0,0,127000,1347882,1032.5,10958.4
2022,181,181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,250,1068,298.0,56,40000,232000,0,0,40000,232000,714.3,4142.9
2022,191,191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,223,1025,214.0,44,93727,106000,1000,70000,94727,176000,2152.9,4000.0
2022,192,192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,3377,16593,4043.0,644,3439978,21680417,1009250,308310,4449228,21988727,6908.7,34144.0
2022,32,32,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2021,535,2384,601.0,121,199683,2586841,0,0,199683,2586841,1650.3,21378.9
2022,200,200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,1458,6840,1480.0,265,832500,6526334,0,0,832500,6526334,3141.5,24627.7
2022,203,203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,2906,15448,3851.0,1138,10125826,228730049,4170224,0,14296050,228730049,12562.4,200993.0
2022,212,212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2021,2421,12163,3065.0,553,4465631,29090116,221600,40000,4687231,29130116,8476.0,52676.5
2021,46,48,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2020,173,921,174.0,921,3829772,109493313,470625,158680,4300397,109651993,4669.3,119057.5
2021,46,49,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2020,50,224,44.0,18,25000,0,0,0,25000,0,1388.9,0.0
2021,50,50,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,200,740,185.0,26,0,0,0,0,0,0,0.0,0.0
2021,52,52,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,3000,15751,3585.0,659,4075744,72783085,418909,231278,4494653,73014363,6820.4,110795.7
2021,56,58,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2020,328,2087,452.0,37,23090,689842,15000,0,38090,689842,1029.5,18644.4
2021,66,66,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,4720,26582,6093.0,1361,3949739,140721219,2689298,765660,6639037,141486879,4878.1,103958.0
2021,69,69,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,3889,20047,4828.0,1504,21893538,366583758,1507222,0,23400760,366583758,15559.0,243739.2
2021,74,74,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1684,8527,1737.0,332,1474722,40817618,1331735,0,2806457,40817618,8453.2,122944.6
2021,78,78,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,2863,15264,3622.0,685,655000,55998130,1679474,103700,2334474,56101830,3408.0,81900.5
2021,99,99,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1040,5608,1427.0,226,498500,5426587,60000,0,558500,5426587,2471.2,24011.4
2021,100,100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,2685,13868,3493.0,711,2514491,62789499,2135010,183885,4649501,62973384,6539.4,88570.2
2021,102,102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1507,7130,1577.0,240,290000,1710822,0,0,290000,1710822,1208.3,7128.4
2021,109,111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2020,1263,7912,1818.0,245,215000,3404316,0,0,215000,3404316,877.6,13895.2
2021,116,116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1122,5464,1368.0,221,462500,3830142,0,0,462500,3830142,2092.8,17331.0
2021,117,117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1379,6536,1408.0,278,490500,27443055,658000,9050,1148500,27452105,4131.3,98748.6
2021,120,120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1574,8172,1818.0,407,2767344,49392466,953900,134479,3721244,49526945,9143.1,121687.8
2021,121,121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1269,6500,1288.0,254,187340,10136973,20000,0,207340,10136973,816.3,39909.3
2021,36,36,서울과학기술대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2020,2127,10206,2361.0,407,3202463,40077645,390500,119516,3592963,40197161,8827.9,98764.5
2021,98,98,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,136,461,94.0,27,0,8892,0,0,0,8892,0.0,329.3
2021,19,19,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2020,3150,16045,3324.0,2256,20228124,572295698,145000,0,20373124,572295698,9030.6,253677.2
2021,40,40,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2020,1737,9023,1862.0,441,4424115,43002868,116000,40000,4540115,43042868,10295.0,97602.9
2021,126,126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1632,7130,1563.0,225,432260,7550217,36900,0,469160,7550217,2085.2,33556.5
2021,205,205,서울한영대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,180,685,138.0,34,500,48000,0,0,500,48000,14.7,1411.8
2021,132,132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,502,2056,441.0,88,54000,1603304,17750,20000,71750,1623304,815.3,18446.6
2021,133,133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,3303,18882,4261.0,1496,16930671,366531099,5586925,2131012,22517596,368662111,15051.9,246431.9
2021,136,136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,2272,9261,2022.0,333,665333,5342063,78000,0,743333,5342063,2232.2,16042.2
2021,138,138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,2400,11854,2779.0,546,1578221,67907297,956800,249739,2535021,68157036,4642.9,124829.7
2021,141,141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,2110,10172,2225.0,440,844000,26004804,505553,7992,1349553,26012796,3067.2,59120.0
2021,143,143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,2700,13792,3028.0,539,3109360,38151192,2762084,207666,5871444,38358858,10893.2,71166.7
2021,149,149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,3417,19016,,1729,14227434,400495335,1242510,2463698,15469944,402959033,8947.3,233059.0
2021,163,163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,3027,15928,3364.0,975,11427885,100793128,2200070,20000,13627955,100813128,13977.4,103398.1
2021,170,170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,150,632,173.0,80,278000,203195,0,9000,278000,212195,3475.0,2652.4
2021,175,175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,3190,18839,5184.0,943,10592894,103504295,230162,11811060,10823056,115315355,11477.3,122285.6
2021,180,180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,307,1610,399.0,108,106500,303272,0,0,106500,303272,986.1,2808.1
2021,181,181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,250,1114,250.0,52,19915,74440,0,0,19915,74440,383.0,1431.5
2021,79,79,케이씨대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,277,1629,288.0,56,33000,143957,0,0,33000,143957,589.3,2570.7
2021,191,191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,223,1058,256.0,45,39500,215935,1000,0,40500,215935,900.0,4798.6
2021,192,192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,3377,17522,3757.0,662,3469260,16793231,999250,250000,4468510,17043231,6750.0,25745.1
2021,32,32,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2020,535,2447,611.0,115,195000,1492116,0,0,195000,1492116,1695.7,12974.9
2021,200,200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,1458,6610,1447.0,263,917100,7120787,0,0,917100,7120787,3487.1,27075.2
2021,203,203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,2890,15800,3724.0,1067,11215022,196993733,6302102,100000,17517124,197093733,16417.2,184717.7
2021,212,212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2020,2371,12130,3037.0,571,4574256,22056483,221600,79000,4795856,22135483,8399.0,38766.2
2020,46,49,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2019,50,231,10.0,18,62617,0,0,0,62617,0,3478.7,0.0
2020,46,48,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2019,173,923,88.0,903,3003556,92869987,454439,208557,3457995,93078544,3829.5,103077.0
2020,50,50,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,200,814,211.0,25,0,0,0,0,0,0,0.0,0.0
2020,52,52,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,3000,15766,3447.0,689,5834056,70653137,446508,116101,6280564,70769238,9115.5,102713.0
2020,56,58,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2019,328,1980,516.0,36,37833,512672,15000,7900,52833,520572,1467.6,14460.3
2020,66,66,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,4720,25875,6005.0,1404,7043601,133477317,2492409,1144555,9536010,134621872,6792.0,95884.5
2020,69,69,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,3799,20822,4572.0,1477,25332920,333908633,1028217,0,26361137,333908633,17847.8,226072.2
2020,74,74,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1684,8181,1818.0,327,1673581,28207377,1331228,0,3004809,28207377,9189.0,86261.1
2020,78,78,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,2863,15109,3520.0,675,250000,48867693,2635993,132400,2885993,49000093,4275.5,72592.7
2020,99,99,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1040,5506,1229.0,182,563500,6531902,75000,0,638500,6531902,3508.2,35889.6
2020,100,100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,2685,13944,3081.0,682,2314629,61258959,1696717,256514,4011346,61515473,5881.7,90198.6
2020,102,102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1507,6938,1521.0,227,340000,2950620,0,0,340000,2950620,1497.8,12998.3
2020,109,111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2019,1263,7262,1593.0,247,10000,3296775,50000,0,60000,3296775,242.9,13347.3
2020,116,116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1122,5517,1276.0,210,371000,4574834,0,10000,371000,4584834,1766.7,21832.5
2020,117,117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1302,6544,1495.0,264,485500,22409114,0,7000,485500,22416114,1839.0,84909.5
2020,120,120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1574,8275,1567.0,407,2648653,46515739,732750,165158,3381403,46680897,8308.1,114695.1
2020,121,121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1269,6185,1461.0,239,280010,6570371,0,0,280010,6570371,1171.6,27491.1
2020,36,36,서울과학기술대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2019,2067,10587,2278.0,386,2320530,32269776,247500,54400,2568030,32324176,6652.9,83741.4
2020,98,98,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,136,501,102.0,29,0,0,0,0,0,0,0.0,0.0
2020,19,19,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2019,3130,16608,3204.0,2256,19829708,514679578,185000,0,20014708,514679578,8871.8,228138.1
2020,40,40,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2019,1697,9028,1937.0,430,4335530,36889941,141600,210875,4477130,37100816,10411.9,86281.0
2020,126,126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1592,7141,1384.0,222,329250,5889372,0,11100,329250,5900472,1483.1,26578.7
2020,205,205,서울한영대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,180,695,141.0,37,0,60000,0,0,0,60000,0.0,1621.6
2020,132,132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,502,2112,452.0,87,44000,2010937,15000,15000,59000,2025937,678.2,23286.6
2020,133,133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,3303,19305,4047.0,1487,31175108,333577569,6618031,3356401,37793139,336933970,25415.7,226586.4
2020,136,136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,2060,8868,1982.0,306,1030000,4858207,63000,0,1093000,4858207,3571.9,15876.5
2020,138,138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,2320,11943,2614.0,516,1719524,64880988,322014,198959,2041538,65079947,3956.5,126123.9
2020,141,141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,2110,10123,2371.0,453,1189957,20886382,424299,48562,1614256,20934944,3563.5,46214.0
2020,143,143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,2675,13613,2999.0,523,1999190,32207544,2501963,231067,4501153,32438611,8606.4,62024.1
2020,149,149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,3417,18924,3939.0,1724,11107969,379254722,2284670,3271481,13392639,382526203,7768.4,221882.9
2020,163,163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,3027,15698,3384.0,972,10990373,104452091,2089251,0,13079624,104452091,13456.4,107461.0
2020,170,170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,150,648,141.0,79,293500,200534,0,8000,293500,208534,3715.2,2639.7
2020,175,175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,3150,18747,3807.0,943,10080181,109247474,1799496,476092,11879677,109723566,12597.7,116355.8
2020,180,180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,334,1693,410.0,112,70500,270380,0,0,70500,270380,629.5,2414.1
2020,181,181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,269,1111,305.0,52,10000,0,10000,0,20000,0,384.6,0.0
2020,79,79,케이씨대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,277,1351,278.0,47,15000,316826,0,0,15000,316826,319.1,6741.0
2020,191,191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,223,1049,230.0,45,19500,170000,0,0,19500,170000,433.3,3777.8
2020,192,192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,3377,17438,3605.0,680,3308984,15999333,512000,50000,3820984,16049333,5619.1,23602.0
2020,32,32,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2019,545,2512,591.0,110,199834,2300042,0,0,199834,2300042,1816.7,20909.5
2020,200,200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,1458,6567,1443.0,262,918670,5297028,0,0,918670,5297028,3506.4,20217.7
2020,203,203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,2804,15709,3637.0,1063,12126356,176738419,3190926,0,15317282,176738419,14409.5,166263.8
2020,212,212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2019,2371,12136,2689.0,567,4851829,21390158,252641,79875,5104470,21470033,9002.6,37866.0
2019,46,49,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2018,50,192,41.0,22,50197,0,0,0,50197,0,2281.7,0.0
2019,46,48,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2018,173,807,88.0,884,2999780,86818163,695643,280366,3695423,87098529,4180.3,98527.7
2019,50,50,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,200,833,187.0,25,0,29320,0,0,0,29320,0.0,1172.8
2019,52,52,건국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,3000,15933,3274.0,698,4854715,70767925,514054,283336,5368769,71051261,7691.6,101792.6
2019,56,58,경기대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2018,328,1997,497.0,32,24555,1037260,15000,0,39555,1037260,1236.1,32414.4
2019,66,66,경희대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,4720,26430,5812.0,1434,13024827,129772234,1985754,568847,15010581,130341081,10467.6,90893.4
2019,69,69,고려대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,3799,21165,4345.0,1442,22624043,303803007,541943,0,23165986,303803007,16065.2,210681.7
2019,74,74,광운대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,1684,8199,1905.0,320,1403239,28664028,1327810,0,2731049,28664028,8534.5,89575.1
2019,78,78,국민대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,2863,15575,3108.0,624,350925,47787241,3282000,267617,3632925,48054858,5822.0,77011.0
2019,99,99,덕성여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,1161,5620,1218.0,187,648500,5833626,85100,0,733600,5833626,3923.0,31195.9
2019,100,100,동국대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,2685,13975,3027.0,688,2062773,52973901,1503349,458754,3566122,53432655,5183.3,77663.7
2019,102,102,동덕여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,1507,6837,1621.0,231,325000,2693965,0,0,325000,2693965,1406.9,11662.2
2019,109,111,명지대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2018,1263,7300,1566.0,247,207250,4498742,50000,0,257250,4498742,1041.5,18213.5
2019,116,116,삼육대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,1122,5498,1324.0,204,382500,5193690,0,0,382500,5193690,1875.0,25459.3
2019,117,117,상명대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,1302,6750,1589.0,259,500000,21963904,0,0,500000,21963904,1930.5,84802.7
2019,120,120,서강대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,1574,8522,1502.0,413,2147954,49205495,812233,147200,2960187,49352695,7167.5,119498.1
2019,121,121,서경대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,1269,6468,1337.0,235,304959,4415470,0,0,304959,4415470,1297.7,18789.2
2019,36,36,서울과학기술대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2018,2067,10635,2039.0,376,2079340,28262311,13000,341330,2092340,28603641,5564.7,76073.5
2019,98,98,서울기독대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,136,537,87.0,33,10000,0,0,0,10000,0,303.0,0.0
2019,19,19,서울대학교,본교,대학,대학교,국공립,국립대법인,수도권,서울,기존,2018,3130,16556,3313.0,2260,17125359,519969199,144500,0,17269859,519969199,7641.5,230074.9
2019,40,40,서울시립대학교,본교,대학,대학교,국공립,공립,수도권,서울,기존,2018,1697,9059,1951.0,420,4654504,35481945,91470,152305,4745974,35634250,11299.9,84843.5
2019,126,126,서울여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,1592,7075,1645.0,219,400904,7430082,0,0,400904,7430082,1830.6,33927.3
2019,205,205,서울한영대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,180,675,163.0,38,0,30000,0,0,0,30000,0.0,789.5
2019,132,132,성공회대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,502,2086,450.0,83,27000,1609428,12000,0,39000,1609428,469.9,19390.7
2019,133,133,성균관대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,3303,19798,3925.0,1448,29355284,302602516,1370480,1880080,30725764,304482596,21219.5,210278.0
2019,136,136,성신여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,2060,8966,2050.0,316,1647000,3478471,45000,0,1692000,3478471,5354.4,11007.8
2019,138,138,세종대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,2320,11799,2584.0,514,1519634,57365363,1408363,356183,2927997,57721546,5696.5,112298.7
2019,141,141,숙명여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,2110,10146,2376.0,453,1368166,18883958,35500,43750,1403666,18927708,3098.6,41783.0
2019,143,143,숭실대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,2675,13617,2838.0,513,2895590,30048478,1132669,198967,4028259,30247445,7852.4,58961.9
2019,149,149,연세대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,3417,19084,3921.0,1684,9611993,353530152,2233030,1868076,11845023,355398228,7033.9,211044.1
2019,163,163,이화여자대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,3027,16088,3086.0,962,11324639,99311932,1440727,0,12765366,99311932,13269.6,103234.9
2019,170,170,장로회신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,150,637,163.0,80,305000,216328,0,10000,305000,226328,3812.5,2829.1
2019,175,175,중앙대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,3150,18543,3574.0,939,8583797,90987021,491123,472124,9074920,91459145,9664.5,97400.6
2019,180,180,총신대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,360,1746,450.0,110,75500,243803,0,0,75500,243803,686.4,2216.4
2019,181,181,추계예술대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,269,1176,258.0,48,42706,38656,0,0,42706,38656,889.7,805.3
2019,79,79,케이씨대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,277,1389,288.0,46,14293,103370,0,0,14293,103370,310.7,2247.2
2019,191,191,한국성서대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,223,1088,246.0,43,86460,90800,0,0,86460,90800,2010.7,2111.6
2019,192,192,한국외국어대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,3377,17770,3569.0,694,3375275,13685308,164500,0,3539775,13685308,5100.5,19719.5
2019,32,32,한국체육대학교,본교,대학,대학교,국공립,국립,수도권,서울,기존,2018,545,2455,573.0,114,15000,1620948,15000,0,30000,1620948,263.2,14218.8
2019,200,200,한성대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,1458,6568,1287.0,257,801630,5325248,0,0,801630,5325248,3119.2,20720.8
2019,203,203,한양대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,2804,16142,3574.0,1044,13639801,157698737,3251624,0,16891425,157698737,16179.5,151052.4
2019,212,212,홍익대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2018,2371,12339,2702.0,557,4453809,21424740,279850,78375,4733659,21503115,8498.5,38605.2
2018,46,48,가톨릭대학교,제2캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2017,145,679,76.0,890,3052923,84345613,719352,291092,3772275,84636705,4238.5,95097.4
2018,46,49,가톨릭대학교,제3캠퍼스,대학,대학교,사립,사립,수도권,서울,기존,2017,50,178,43.0,21,32087,0,0,0,32087,0,1528.0,0.0
2018,50,50,감리교신학대학교,본교,대학,대학교,사립,사립,수도권,서울,기존,2017,200,823,178.0,25,0,35000,0,0,0,35000,0.0,1400.0
